text,label,label_text,translation,back_translation
audacious-impossible yet compelling ...,1,positive,Audacieux-impossible mais convaincant ...,Bold-impossible but convincing ...
a quasi-documentary by french filmmaker karim dridi that celebrates the hardy spirit of cuban music .,1,positive,Un quasi-documentaire du cinéaste français Karim Dridi qui célèbre l'esprit robuste de la musique cubaine.,An quasi-documentary of the French filmmaker Karim Dridi who celebrates the robust spirit of Cuban music.
family fare .,1,positive,Tarif familial.,Family rate.
"the movie resolutely avoids all the comic possibilities of its situation , and becomes one more dumb high school comedy about sex gags and prom dates .",0,negative,Le film évite résolument toutes les possibilités de bande dessinée de sa situation et devient une comédie de plus stupide du lycée sur les gags sexuels et les dates de bal.,The film resolutely avoids all the comics possibilities of its situation and becomes a stupid comedy of the school on sexual gags and ball dates.
"one of recent memory 's most thoughtful films about art , ethics , and the cost of moral compromise .",1,positive,"L'un des films les plus réfléchis de la mémoire récente sur l'art, l'éthique et le coût du compromis moral.","One of the most thoughtful films of recent memory on art, ethics and cost of moral compromise."
"even if you 're an agnostic carnivore , you can enjoy much of jonah simply , and gratefully , as laugh-out-loud lunacy with a pronounced monty pythonesque flavor .",1,positive,"Même si vous êtes un carnivore agnostique, vous pouvez profiter d'une grande partie de Jonah simplement, et avec gratitude, comme une folie de rire avec une saveur de Monty Pythonesque prononcée.","Even if you are an agnostic carnivore, you can enjoy a large part of Jonah simply, and with gratitude, like a laughing madness with a pronounced monty pythonesque flavor."
one of the best of a growing strain of daring films ... that argue that any sexual relationship that does n't hurt anyone and works for its participants is a relationship that is worthy of our respect .,1,positive,L'un des meilleurs films audacieux de films audacieux ... qui soutiennent que toute relation sexuelle qui ne fait du mal à personne et qui travaille pour ses participants est une relation digne de notre respect.,One of the best daring films of bold films ... which argue that any sexual relationship that does not hurt anyone and who works for its participants is a relationship worthy of our respect.
set in a 1986 harlem that does n't look much like anywhere in new york .,0,negative,Situé dans un Harlem de 1986 qui ne ressemble pas beaucoup à New York.,Located in a 1986 Harlem that doesn't look much like New York.
"in the spirit of the season , i assign one bright shining star to roberto benigni 's pinocchio -- but i guarantee that no wise men will be following after it .",0,negative,"Dans l'esprit de la saison, j'attribue une étoile brillante brillante à Pinocchio de Roberto Benigni - mais je garantis qu'aucun sage ne le suivra.","In the spirit of the season, I attribute a brilliant shiny star to Pinocchio de Roberto Benigni - but I guarantee that no wise man will follow him."
"evokes a palpable sense of disconnection , made all the more poignant by the incessant use of cell phones .",1,positive,"évoque un sentiment de déconnexion palpable, rendu d'autant plus poignant par l'utilisation incessante des téléphones portables.","evokes a feeling of palpable disconnection, made all the more poignant by the incessant use of mobile phones."
"they crush each other under cars , throw each other out windows , electrocute and dismember their victims in full consciousness .",0,negative,"Ils s'écrasent sous les voitures, se jettent des fenêtres, électrocutent et démembrent leurs victimes en pleine conscience.","They crash under the cars, throw windows, electrocute and dismember their full -conscious victims."
"in addition to scoring high for originality of plot -- putting together familiar themes of family , forgiveness and love in a new way -- lilo & stitch has a number of other assets to commend it to movie audiences both innocent and jaded .",1,positive,"En plus de marquer un niveau élevé pour l'originalité de l'intrigue - assembler des thèmes familiers de la famille, du pardon et de l'amour d'une manière nouvelle - Lilo & Stitch a un certain nombre d'autres actifs pour le féliciter au public du public à la fois innocent et blasé.","In addition to marking a high level for the originality of the intrigue - assembling familiar themes from the family, forgiveness and love in a new way - Lilo & Stitch has a number of other active ingredients for theCongratulate the public of the public both innocent and jaded."
"perhaps it 's cliche to call the film ` refreshing , ' but it is .",1,positive,"C'est peut-être le cliché d'appeler le film «rafraîchissant», mais c'est le cas.","It may be the cliché to call the ""refreshing"" film, but it is."
"as predictable as the outcome of a globetrotters-generals game , juwanna mann is even more ludicrous than you 'd expect from the guy-in-a-dress genre , and a personal low for everyone involved .",0,negative,"Aussi prévisible que le résultat d'un jeu Globetrotters-Generals, Juwanna Mann est encore plus ridicule que vous attendez du genre Guy-in-A-Dress et un creux personnel pour toutes les personnes impliquées.","As predictable as the result of a globetrotters-general games, Juwanna Mann is even more ridiculous than you expect from the genus Guy-in-A-Dress and a personal hollow for all the people involved."
almodovar is an imaginative teacher of emotional intelligence in this engaging film about two men who discover what william james once called ` the gift of tears . ',1,positive,Almodovar est un professeur imaginatif de l'intelligence émotionnelle dans ce film engageant sur deux hommes qui découvrent ce que William James a appelé autrefois le cadeau des larmes.',Almodovar is an imaginative teacher of emotional intelligence in this film engaging on two men who discover what William James formerly called the gift of tears. '
"a fantastically vital movie that manages to invest real humor , sensuality , and sympathy into a story about two adolescent boys .",1,positive,"Un film fantastiquement vital qui parvient à investir un véritable humour, une sensualité et une sympathie dans une histoire sur deux adolescents.","A fantastically vital film that manages to invest a real humor, sensuality and sympathy in a story in two teenagers."
"... the story is far-flung , illogical , and plain stupid .",0,negative,"... L'histoire est éloignée, illogique et simple stupide.","... the story is distant, illogical and simple stupid."
"and lee seems just as expectant of an adoring , wide-smiling reception .",1,positive,Et Lee semble tout aussi en attente d'une réception adorante et soulevée.,And Lee seems equally awaiting a worship and raised reception.
"it 's all arty and jazzy and people sit and stare and turn away from one another instead of talking and it 's all about the silences and if you 're into that , have at it .",0,negative,"C'est tout arty et jazzy et les gens s'asseyent et regardent et se détournent les uns des autres au lieu de parler et c'est tout sur les silences et si vous y êtes, avez-vous.",It's all arty and jazzy and people sit down and watch and turn away from each other instead of speaking and that's all about silences and if you are there.
an old-fashioned drama of substance about a teacher 's slide down the slippery slope of dishonesty after an encounter with the rich and the powerful who have nothing but disdain for virtue .,1,positive,Un drame de substance à l'ancienne sur le glissement d'un enseignant sur la pente glissante de la malhonnêteté après une rencontre avec les riches et les puissants qui n'ont rien d'autre que du dédain pour la vertu.,An old -fashioned substance drama on the shift of a teacher on the slippery slope of dishonesty after a meeting with the rich and the powerful who have nothing other than disdain for virtue.
another useless recycling of a brutal mid - '70s american sports movie .,0,negative,Un autre recyclage inutile d'un film sportif américain brutal du milieu des années 70.,Another unnecessary recycling of a brutal American sports film from the mid -70s.
the kind of movie that leaves vague impressions and a nasty aftertaste but little clear memory of its operational mechanics .,0,negative,Le genre de film qui laisse de vagues impressions et un arrière-goût désagréable mais peu de mémoire claire de sa mécanique opérationnelle.,The kind of film that leaves waves impressions and an unpleasant aftertaste but little clear memory of its operational mechanics.
hartley adds enough quirky and satirical touches in the screenplay to keep the film entertaining .,1,positive,Hartley ajoute suffisamment de touches originales et satiriques dans le scénario pour garder le film divertissant.,Hartley adds enough original and satirical touches to the script to keep the film entertaining.
"as literary desecrations go , this makes for perfectly acceptable , occasionally very enjoyable children 's entertainment .",1,positive,"Au fur et à mesure que les profanes littéraires le rendent, cela rend le divertissement des enfants parfaitement acceptable et parfois très agréable.","As the literary laymen make it, it makes children entertainment perfectly acceptable and sometimes very pleasant."
this insufferable movie is meant to make you think about existential suffering .,0,negative,Ce film insupportable est destiné à vous faire penser à la souffrance existentielle.,This unbearable film is intended to make you think of existential suffering.
"goofy , nutty , consistently funny .",1,positive,"Câblé, noisette, toujours drôle.","Wired, hazelnut, always funny."
"two big things are missing -- anything approaching a visceral kick , and anything approaching even a vague reason to sit through it all .",0,negative,"Deux grandes choses manquent - tout ce qui approche d'un coup de pied viscéral, et tout ce qui approche même une raison vague de s'asseoir à travers tout cela.","Two big things are missing - everything that’s approaching a visceral kick, and everything that even approaches a vague reason to sit through all of this."
"if `` lilo & stitch '' is n't the most edgy piece of disney animation to hit the silver screen , then this first film to use a watercolor background since `` dumbo '' certainly ranks as the most original in years .",1,positive,"Si `` Lilo & Stitch '' n'est pas le morceau de Disney Animation le plus énervé pour frapper l'écran argenté, alors ce premier film pour utiliser un fond aquarelle puisque `` Dumbo '' se classe certainement comme le plus original depuis des années.","If `` lilo & stitch '' is not the most upset Disney animation piece to hit the silver screen, then this first film to use an watercolor background since `` Dumbo '' certainly ranks the most original sinceYears."
"while it has definite weaknesses -- like a rather unbelievable love interest and a meandering ending -- this '60s caper film is a riveting , brisk delight .",1,positive,Bien qu'il ait des faiblesses définies - comme un intérêt amoureux plutôt incroyable et une fin sinueuse - ce film de Caper des années 60 est un délice fascinant et vif.,Although it has defined weaknesses - as a rather incredible romantic interest and a winding end - this Caper film from the 60s is a fascinating and lively delight.
"it 's a talking head documentary , but a great one .",1,positive,"C'est un documentaire Talking Head, mais un excellent.","It's a Talking Head documentary, but an excellent."
an extremely unpleasant film .,0,negative,Un film extrêmement désagréable.,An extremely unpleasant film.
"director juan jose campanella could have turned this into an argentine retread of `` iris '' or `` american beauty , '' but instead pulls a little from each film and creates something more beautiful than either of those films .",1,positive,"Le réalisateur Juan Jose Campanella aurait pu transformer cela en un rechapage argentin de `` Iris '' ou `` American Beauty '', mais tire plutôt un peu de chaque film et crée quelque chose de plus beau que l'un de ces films.","Director Juan Jose Campanella could have transformed this into an Argentinian spray of `` ris '' or `American beauty '', but rather draws a little from each film and creates something more beautiful than one of these films."
not good enough to pass for a litmus test of the generation gap and not bad enough to repulse any generation of its fans .,0,negative,Pas assez bon pour passer pour un test décisif de l'écart de génération et pas assez mal pour repousser toute génération de ses fans.,Not good enough to pass for a decisive test of the generation gap and not bad enough to repel any generation of his fans.
"after seeing the film , i can tell you that there 's no other reason why anyone should bother remembering it .",0,negative,"Après avoir vu le film, je peux vous dire qu'il n'y a aucune autre raison pour laquelle quelqu'un devrait prendre la peine de s'en souvenir.","After seeing the film, I can tell you that there is no other reason why someone should take the trouble to remember."
"it stars schticky chris rock and stolid anthony hopkins , who seem barely in the same movie .",0,negative,"Il met en vedette Schticky Chris Rock et Stolid Anthony Hopkins, qui semble à peine dans le même film.","He features Structicky Chris Rock and Stolid Anthony Hopkins, who barely seems in the same film."
"merely -lrb- and literally -rrb- tosses around sex toys and offers half-hearted paeans to empowerment that are repeatedly undercut by the brutality of the jokes , most at women 's expense .",0,negative,"simplement -lrb- et littéralement -rrb- jette autour des jouets sexuels et propose des paeans timides à l'autonomisation qui sont à plusieurs reprises sous-estimés par la brutalité des blagues, la plupart aux dépens des femmes.","Simply -lrb- and literally -rrb- throw around sex toys and offers shy paeans with empowerment which are repeatedly underestimated by the brutality of the jokes, most of them at the expense of women."
terrible .,0,negative,terrible .,terrible .
"throwing in everything except someone pulling the pin from a grenade with his teeth , windtalkers seems to have ransacked every old world war ii movie for overly familiar material .",0,negative,"Jetant tout, sauf que quelqu'un tirant la broche d'une grenade avec ses dents, Windtalkers semble avoir saccagé tous les films de la Seconde Guerre mondiale pour un matériel trop familier.","Throwing everything, except that someone pulling a pomegranate with their teeth, Windtalkers seems to have ransacked all the films of the Second World War for too familiar equipment."
chai 's structure and pacing are disconcertingly slack .,0,negative,La structure et le rythme de Chai sont déconcertants.,The structure and rhythm of chai are disconcerting.
if you grew up on scooby -- you 'll love this movie .,1,positive,Si vous avez grandi sur Scooby - vous aimerez ce film.,If you have grown up on Scooby - you will like this film.
"enjoyably fast-moving , hard-hitting documentary .",1,positive,Documentaire bien en mouvement rapide et percutant.,Fast and impactful documentary.
"if you come from a family that eats , meddles , argues , laughs , kibbitzes and fights together , then go see this delightful comedy .",1,positive,"Si vous venez d'une famille qui mange, met, soutient, rit, kibbitzes et se bat ensemble, alors allez voir cette délicieuse comédie.","If you come from a family who eats, puts, supports, laughs, kibbitzes and fights together, then go see this delicious comedy."
"the director mostly plays it straight , turning leys ' fable into a listless climb down the social ladder .",0,negative,"Le réalisateur joue principalement droit, transformant la fable de Leys en une montée apathique sur l'échelle sociale.","The director plays mainly straight, transforming Leys's fable into a apathetic rise on the social scale."
millions of dollars heaped upon a project of such vast proportions need to reap more rewards than spiffy bluescreen technique and stylish weaponry .,0,negative,Des millions de dollars sont entamés sur un projet de telles proportions de telles proportions pour récolter plus de récompenses que la technique Spiffy BluesCreen et les armes élégantes.,Millions of dollars are started on a project of such proportions of such proportions to collect more awards than the Spiffy Blascreen technique and elegant weapons.
"any film that does n't even in passing mention political prisoners , poverty and the boat loads of people who try to escape the country is less a documentary and more propaganda by way of a valentine sealed with a kiss .",0,negative,"Tout film qui ne mentionne même pas en passant des prisonniers politiques, de la pauvreté et des charges de bateaux qui essaient d'échapper au pays est moins un documentaire et plus de propagande par le biais d'une Saint-Valentin scellée avec un baiser.","Any film that does not even mention by passing by political prisoners, poverty and ships of boats that try to escape the country is less a documentary and more propaganda through a Valentine's Day sealed with a kiss."
it 's depressing to see how far herzog has fallen .,0,negative,C'est déprimant de voir jusqu'où Herzog est tombé.,It is depressing to see how far Herzog fell.
"some episodes work , some do n't .",0,negative,"Certains épisodes fonctionnent, d'autres ne le font pas.","Some episodes work, others do not do so."
"like its new england characters , most of whom wander about in thick clouds of denial , the movie eventually gets around to its real emotional business , striking deep chords of sadness .",1,positive,"Comme ses personnages de la Nouvelle-Angleterre, dont la plupart se promènent dans des nuages ​​épais de déni, le film finit par se rendre dans sa véritable affaire émotionnelle, frappant des accords profonds de tristesse.","Like his New England characters, most of whom walk in thick clouds of denial, the film ends up going to his real emotional affair, striking deep agreements of sadness."
"all the more disquieting for its relatively gore-free allusions to the serial murders , but it falls down in its attempts to humanize its subject .",0,negative,"D'autant plus inquiétant pour ses allusions relativement sans gore aux meurtres en série, mais il tombe dans ses tentatives d'humaniser son sujet.","All the more disturbing for his relatively without gore allusions to serial murders, but he falls into his attempts to humanize his subject."
"a film of empty , fetishistic violence in which murder is casual and fun .",0,negative,Un film de violence fétichiste vide dans laquelle le meurtre est décontracté et amusant.,An empty fetishist film in which murder is relaxed and fun.
"for those in search of something different , wendigo is a genuinely bone-chilling tale .",1,positive,"Pour ceux qui recherchent quelque chose de différent, Wendigo est une histoire véritablement effrayante.","For those looking for something different, Wendigo is a truly frightening story."
disappointing in comparison to other recent war movies ... or any other john woo flick for that matter .,0,negative,décevant par rapport à d'autres films récents de guerre ... ou tout autre film de John Woo d'ailleurs.,Disappointing compared to other recent war films ... or any other John Woo film elsewhere.
"it 's a familiar story , but one that is presented with great sympathy and intelligence .",1,positive,"C'est une histoire familière, mais qui est présentée avec une grande sympathie et une intelligence.","It is a familiar story, but which is presented with great sympathy and intelligence."
becomes a fascinating study of isolation and frustration that successfully recreates both the physical setting and emotional tensions of the papin sisters .,1,positive,devient une étude fascinante de l'isolement et de la frustration qui recrée avec succès le cadre physique et les tensions émotionnelles des sœurs papins.,becomes a fascinating study of isolation and frustration which successfully recreates the physical framework and the emotional tensions of the Papin sisters.
murderous maids pulls no punches in its depiction of the lives of the papin sister and the events that led to their notorious rise to infamy ...,1,positive,Les femmes de chambre meurtrières ne tirent aucun coup de poing dans sa représentation de la vie de la sœur papin et des événements qui ont conduit à leur ascension notoire à l'infamie ...,Buroying maids do not punch in her representation of the life of the sister Papin and the events that led to their notorious ascent to infamy ...
"it 's not nearly as fresh or enjoyable as its predecessor , but there are enough high points to keep this from being a complete waste of time .",1,positive,"Ce n'est pas aussi frais ou agréable que son prédécesseur, mais il y a suffisamment de points élevés pour empêcher cela d'être une perte de temps complète.","It is not as fresh or pleasant as its predecessor, but there are enough points high to prevent this from being a complete waste of time."
the movie does n't add anything fresh to the myth .,0,negative,Le film n'ajoute rien de nouveau au mythe.,The film adds nothing new to myth.
it is n't that stealing harvard is a horrible movie -- if only it were that grand a failure !,0,negative,Ce n'est pas que voler Harvard est un film horrible - si seulement c'était ce grand échec!,It's not just to fly Harvard is a horrible film - if only it was this great failure!
the script falls back on too many tried-and-true shenanigans that hardly distinguish it from the next teen comedy .,0,negative,Le script retombe sur trop de manigances éprouvées qui le distinguent à peine de la prochaine comédie adolescente.,The script falls on too many proven shenanigans which barely distinguish it from the next teenage comedy.
a rote exercise in both animation and storytelling .,0,negative,Un exercice par cœur dans l'animation et la narration.,One exercise by heart in animation and narration.
"in his latest effort , storytelling , solondz has finally made a movie that is n't just offensive -- it also happens to be good .",1,positive,"Dans son dernier effort, Storytelling, Solondz a finalement réalisé un film qui n'est pas seulement offensant - il se trouve aussi bien.","In his latest effort, Storytelling, Solondz finally made a film that is not only offensive - it is so good."
"enough is not a bad movie , just mediocre .",0,negative,"Assez n'est pas un mauvais film, juste médiocre.","Enough is not a bad film, just mediocre."
"a smart , sassy and exceptionally charming romantic comedy .",1,positive,"Une comédie romantique intelligente, impertinente et exceptionnellement charmante.","An intelligent, sassy and exceptionally charming romantic comedy."
"stuffy , full of itself , morally ambiguous and nothing to shout about .",0,negative,"Étouffant, plein d'elle-même, moralement ambigu et rien à crier.","Spruting, full of herself, morally ambiguous and nothing to scream."
"reyes ' directorial debut has good things to offer , but ultimately it 's undone by a sloppy script",0,negative,"Les débuts de réalisateur de Reyes ont de bonnes choses à offrir, mais en fin de compte, c'est défait par un script bâclé","The beginnings of director of Reyes have good things to offer, but in the end, it is defeated by a sloppy script"
it wears its heart on the sleeve of its gaudy hawaiian shirt .,0,negative,Il porte son cœur sur la manche de sa chemise hawaïenne voyante.,He carries his heart to the sleeve of his showy Hawaiian shirt.
"it 's a spectacular performance - ahem , we hope it 's only acting .",1,positive,"C'est une performance spectaculaire - ahem, nous espérons que ce ne fera qu'agir.","It is a spectacular performance - AHEM, we hope it will only make it."
"... the film 's considered approach to its subject matter is too calm and thoughtful for agitprop , and the thinness of its characterizations makes it a failure as straight drama . '",0,negative,"... L'approche considérée du film à son sujet est trop calme et réfléchie pour Agitprop, et la minceur de ses caractérisations en fait un échec en tant que drame droit.'","... The approach considered to the film about it is too calm and thoughtful for ActiTprop, and the slimming of its characterizations makes it a failure as a right drama. '"
"symbolically , warm water under a red bridge is a celebration of feminine energy , a tribute to the power of women to heal .",1,positive,"Symboliquement, l'eau chaude sous un pont rouge est une célébration de l'énergie féminine, un hommage au pouvoir des femmes à guérir.","Symbolically, hot water under a red bridge is a celebration of female energy, a tribute to the power of women to heal."
"you come away from his film overwhelmed , hopeful and , perhaps paradoxically , illuminated .",1,positive,"Vous vous éloignez de son film dépassé, plein d'espoir et, peut-être paradoxalement, illuminé.","You move away from his outdated film, full of hope and, perhaps paradoxically, illuminated."
equlibrium could pass for a thirteen-year-old 's book report on the totalitarian themes of 1984 and farenheit 451 .,0,negative,L'équilibre pourrait passer pour un rapport de livre d'un enfant de treize ans sur les thèmes totalitaires de 1984 et Fahrenheit 451.,The balance could pass for a book report of a thirteen -year -old child on the totalitarian themes of 1984 and Fahrenheit 451.
a film of delicate interpersonal dances .,1,positive,Un film de danses interpersonnelles délicates.,A film of delicate interpersonal dances.
-lrb- westbrook -rrb- makes a wonderful subject for the camera .,1,positive,-lrb- Westbrook -rrb- fait un merveilleux sujet pour la caméra.,-lrb- Westbrook -RRB- makes a wonderful subject for the camera.
cusack 's just brilliant in this .,1,positive,Cusack est juste brillant dans ce domaine.,Cusack is just brilliant in this area.
what a bewilderingly brilliant and entertaining movie this is .,1,positive,Quel film déroutant brillant et divertissant c'est.,What a brilliant and entertaining confusing film is.
"never lets go your emotions , taking them to surprising highs , sorrowful lows and hidden impulsive niches ... gorgeous , passionate , and at times uncommonly moving .",1,positive,"Ne laisse jamais aller vos émotions, les emmenant à des hauts surprenants, à des bas douloureux et à des niches impulsives cachées ... magnifiques, passionnées et parfois inhabituellement émouvantes.","Never let your emotions go, taking them to surprising tops, painful stockings and hidden impulsive niches ... magnificent, passionate and sometimes unusually moving."
"few films have captured the chaos of an urban conflagration with such fury , and audience members will leave feeling as shaken as nesbitt 's cooper looks when the bullets stop flying .",1,positive,"Peu de films ont capturé le chaos d'une conflagration urbaine avec une telle fureur, et les membres du public laisseront un sentiment aussi secoué que Cooper de Nesbitt lorsque les balles cesseront de voler.","Few films have captured the chaos of an urban conflagration with such a fury, and the members of the public will leave a feeling as shaken as Cooper de Nesbitt when the balls stop flying."
ferrara 's best film in years .,1,positive,Le meilleur film de Ferrara depuis des années.,Ferrara's best film for years.
"we have poignancy jostling against farce , thoughtful dialogue elbowed aside by one-liners , and a visual style that incorporates rotoscope animation for no apparent reason except , maybe , that it looks neat .",0,negative,"Nous avons la pointe qui se bouscule contre la farce, le dialogue réfléchi coulé par les one-liners, et un style visuel qui incorpore l'animation du rotoscope sans raison apparente sauf, peut-être, qu'elle a l'air bien.","We have the point that is jostling against the farce, the thoughtful dialogue sunk by the one-liners, and a visual style which incorporates the animation of the Rotoscope for no apparent reason except, perhaps, that it looks good."
"watching war photographer , you come to believe that nachtwey hates the wars he shows and empathizes with the victims he reveals .",1,positive,"En regardant le photographe de guerre, vous venez croire que Nachtwey déteste les guerres qu'il montre et sympathise avec les victimes qu'il révèle.","Looking at the war photographer, you come to believe that Nachtwey hates the wars he shows and sympathizes with the victims he reveals."
you 'd be hard put to find a movie character more unattractive or odorous -lrb- than leon -rrb- .,0,negative,Vous voudriez être difficile de trouver un personnage de film plus peu attrayant ou odorant -lrb- que Leon -rrb-.,You would like to be difficult to find a more attractive or fragrant film character -lrb- that Leon -Rrb-.
"what soured me on the santa clause 2 was that santa bumps up against 21st century reality so hard , it 's icky .",0,negative,"Ce qui m'a aigri sur la clause du Père Noël 2, c'est que le Père Noël se heurte à la réalité du 21e siècle si difficile, c'est icky.",What embittered me on the Santa Claus 2 clause is that Santa Claus comes up against the reality of the 21st century so difficult is Icky.
"ash wednesday is not edward burns ' best film , but it is a good and ambitious film .",1,positive,"Le mercredi des Cendres n'est pas le meilleur film d'Edward Burns, mais c'est un film bon et ambitieux.","Ash Wednesday is not the best film by Edward Burns, but it's a good and ambitious film."
the lead actors share no chemistry or engaging charisma .,0,negative,Les acteurs principaux ne partagent aucune chimie ou charisme engageant.,The main actors do not share any chemistry or engaging charisma.
"ms. phoenix is completely lacking in charm and charisma , and is unable to project either esther 's initial anomie or her eventual awakening .",0,negative,"MS.Phoenix manque complètement de charme et de charisme, et n'est pas en mesure de projeter l'anomie initiale d'Esther ou son éventuel réveil.","MS.Phoenix completely lacks charism and charisma, and is unable to project the initial anomie of Esther or his possible awakening."
"when not wallowing in its characters ' frustrations , the movie is busy contriving false , sitcom-worthy solutions to their problems .",0,negative,"Lorsqu'elle ne se vautre pas dans les frustrations de ses personnages, le film est occupé à contester de fausses solutions dignes de sitcom à leurs problèmes.","When it does not wallow in the frustrations of its characters, the film is busy contesting false solutions worthy of Sitcom to their problems."
"polished , well-structured film .",1,positive,Film poli et bien structuré.,Polished and well structured film.
the laughs are as rare as snake foo yung .,0,negative,Les rires sont aussi rares que Snake Foo Yung.,Laughter is as rare as Snake Foo Yung.
"an eloquent , reflective and beautifully acted meditation on both the profoundly devastating events of one year ago and the slow , painful healing process that has followed in their wake .",1,positive,"Une méditation éloquente, réfléchissante et magnifiquement jouée sur les événements profondément dévastateurs il y a un an et le processus de guérison lent et douloureux qui a suivi dans leur sillage.","An eloquent, reflective meditation and beautifully played on deeply devastating events a year ago and the slow and painful healing process that followed in their wake."
but there 's plenty to offend everyone ...,0,negative,Mais il y a beaucoup à offenser tout le monde ...,But there is a lot to offend everyone ...
after that it becomes long and tedious like a classroom play in a college history course .,0,negative,"Après cela, il devient long et fastidieux comme une pièce de classe dans un cours d'histoire universitaire.","After that, it becomes long and tedious like a class of class in a course in university history."
"an exceptionally acted , quietly affecting cop drama .",1,positive,"Un drame de flic exceptionnellement joué, affectant tranquillement.","An exceptionally played cop drama, affecting quietly."
"one of the best films i have ever seen , constantly pulling the rug from underneath us , seeing things from new sides , plunging deeper , getting more intense .",1,positive,"L'un des meilleurs films que j'ai jamais vus, tirant constamment le tapis sous nous, voyant des choses de nouveaux côtés, plongeant plus profondément, devenant plus intense.","One of the best films I have ever seen, constantly pulling the carpet under us, seeing things from new sides, diving more deeply, becoming more intense."
"stitch is a bad mannered , ugly and destructive little \*\*\*\* .",0,negative,"Stitch est un mauvais petit, laid et destructeur petit \ * \ * \ * \ *.","Stitch is a bad little, ugly and destructive small \ * \ * \ *."
an intelligently made -lrb- and beautifully edited -rrb- picture that at the very least has a spark of life to it -- more than you can say for plenty of movies that flow through the hollywood pipeline without a hitch .,1,positive,Une image de -rrb- édité intelligemment fabriquée et magnifiquement édité qui a à tout le moins une étincelle de vie - plus que vous pouvez dire pour de nombreux films qui traversent le pipeline hollywoodien sans accroc.,An image of -Rrb- published intelligently manufactured and beautifully published which has at least a spark of life - more than you can say for many films that cross the Hollywood pipeline without hooking.
"charlie hunnam has the twinkling eyes , repressed smile and determined face needed to carry out a dickensian hero .",1,positive,"Charlie Hunnam a les yeux scintillants, le sourire refoulé et le visage déterminé nécessaire pour effectuer un héros dickensien.","Charlie Hunnam has the sparkling eyes, a repressed smile and the determined face necessary to perform a Dickensian hero."
what should have been a painless time-killer becomes instead a grating endurance test .,0,negative,Ce qui aurait dû être un tueur de temps indolore devient plutôt un test d'endurance de réseau.,What should have been an painless time killer becomes rather a network endurance test.
"the film has -lrb- its -rrb- moments , but they are few and far between .",0,negative,"Le film a -lrb- ses -rb- moments, mais ils sont rares.","The film A -LRB- SES -RB- MOMES, but they are rare."
"if religious films are n't your bailiwick , stay away .",0,negative,"Si les films religieux ne sont pas votre bailliwick, restez à l'écart.","If religious films are not your bailiwick, stay away."
"this enthralling documentary ... is at once playful and haunting , an in-depth portrait of an iconoclastic artist who was fundamentally unknowable even to his closest friends .",1,positive,"Ce documentaire passionnant ... est à la fois ludique et obsédant, un portrait approfondi d'un artiste iconoclaste qui était fondamentalement inconnaissable même pour ses amis les plus proches.","This exciting documentary ... is both fun and haunting, an in -depth portrait of an iconoclastic artist who was fundamentally unknowable even for his closest friends."
"a wild , endearing , masterful documentary .",1,positive,"Un documentaire sauvage, attachant et magistral.","A wild, endearing and masterful documentary."
"a dreadful day in irish history is given passionate , if somewhat flawed , treatment .",1,positive,"Une journée terrible dans l'histoire irlandaise est données passionnée, quoique quelque peu imparfaite, de traitement.","A terrible day in Irish history is given passionate, although somewhat imperfect, treatment."
"the april 2002 instalment of the american war for independence , complete with loads of cgi and bushels of violence , but not a drop of human blood .",0,negative,"Le versement d'avril 2002 de la guerre américaine pour l'indépendance, avec des charges de CGI et des boisseaux de violence, mais pas une goutte de sang humain.","The April 2002 payment of the American war for independence, with charges of CGI and bushels of violence, but not a drop of human blood."
"if there was any doubt that peter o'fallon did n't have an original bone in his body , a rumor of angels should dispel it .",0,negative,"S'il y avait un doute que Peter O'Fallon n'avait pas d'os d'origine dans son corps, une rumeur d'anges devrait la dissiper.","If there was a doubt that Peter O'Fallon had no original bone in his body, a rumor of angels should dispel it."
"there is something in full frontal , i guess , about artifice and acting and how it distorts reality for people who make movies and watch them , but like most movie riddles , it works only if you have an interest in the characters you see .",0,negative,"Il y a quelque chose en plein frontal, je suppose, à propos de l'artifice et du jeu et de la façon dont il déforme la réalité pour les gens qui font des films et les regardent, mais comme la plupart des énigmes de films, cela ne fonctionne que si vous vous intéressez aux personnages que vous voyez.","There is something in full front, I suppose, about artifice and game and the way he deforms reality for people who make films and watch them, but like most of the puzzles of films,It only works if you are interested in the characters you see."
a minor-league soccer remake of the longest yard .,0,negative,Un remake de football de ligue mineure de la plus longue cour.,A minor league football remake from the longest courtyard.
"` it 's painful to watch witherspoon 's talents wasting away inside unnecessary films like legally blonde and sweet home abomination , i mean , alabama . '",0,negative,"«Il est douloureux de regarder les talents de Witherspoon gaspiller dans des films inutiles comme l'abomination légalement blonde et la douce maison, je veux dire, l'Alabama.'","""It is painful to watch the talents of Witherspoon is wasting in unnecessary films like the legally blonde abomination and the sweet house, I mean, the Alabama. '"
it 's absolutely amazing how first-time director kevin donovan managed to find something new to add to the canon of chan .,1,positive,Il est absolument incroyable de voir comment le réalisateur pour la première fois Kevin Donovan a réussi à trouver quelque chose de nouveau à ajouter au canon de Chan.,It is absolutely incredible to see how the director for the first time Kevin Donovan managed to find something new to add to Chan Canon.
it 's as raw and action-packed an experience as a ringside seat at a tough-man contest .,1,positive,C'est une expérience brute et pleine d'action en tant que siège au bord du ring lors d'un concours dur.,It is a raw experience and full of action as a seat at the edge of the ring during a hard competition.
