text,label,label_text,translation,back_translation
stone seems to have a knack for wrapping the theater in a cold blanket of urban desperation .,1,subjective,ストーンは、劇場を都市の絶望感に包まれた冷たい毛布のようにする才能があるようだ。,Stone seems to have a talent for enveloping the theater in a cold blanket of urban despair.
"a chronicle , which goes behind the scenes on a stormy collaboration between the iconoclastic dance company , pilobolus , and legendary author-illustrator maurice sendak .",0,objective,アイコニクラシックなダンスカンパニー、ピロバラスと伝説的な作家・イラストレーターのモーリス・センダックとの間での嵐のようなコラボレーションの舞台裏を探る年代記。,A chronicle exploring the tumultuous collaboration between the iconic classical dance company Pilobolus and the legendary writer and illustrator Maurice Sendak.
the piquant story needs more dramatic meat on its bones .,1,subjective,刺激的なストーリーには、さらにドラマチックな肉付けが必要です。,An exciting story needs even more dramatic embellishment.
a subtle variation on i spit on your grave in which our purported heroine pathologically avenges a hatred for men .,1,subjective,男性への憎悪を病的に復讐するという題材で、あなたの墓に唾を吐くという作品の微妙なバリエーション。,"A subtle variation of the work titled ""Spitting on Your Grave,"" with the theme of pathological revenge against men."
"a densely constructed , highly referential film , and an audacious return to form that can comfortably sit among jean-luc godard 's finest work .",1,subjective,密度の高い構成と多くの参照を持つ映画であり、ジャン＝リュック・ゴダールの finest work の中でも安心して並べることができる大胆な復帰作です。,"It is a film with a dense structure and numerous references, and it is a bold comeback that can confidently be placed among Jean-Luc Godard's finest works."
"to protect her relationship with john , she `` ditches `` her son , having him arrested and locked in a correctional `` mental `` facility , before coercing her older brother burt , who lives in hollywood , to take him .",0,objective,彼女はジョンとの関係を守るために、息子を見捨て、逮捕されて精神的な矯正施設に閉じ込められるようにし、ハリウッドに住む兄のバートを強制的に息子を引き取るようにさせた。,"She abandoned her son to protect her relationship with John, got arrested and confined to a mental correction facility, and forced her brother Burt, who lives in Hollywood, to take custody of her son."
"it 's something of the ultimate scorsese film , with all the stomach-turning violence , colorful new york gang lore and other hallmarks of his personal cinema painted on their largest-ever historical canvas .",1,subjective,それは究極のスコセッシ映画のようなもので、すべての胸をかきむしる暴力、カラフルなニューヨークのギャングの伝説、そして彼の個人的な映画の特徴がこれまでで最も大きな歴史的キャンバスに描かれています。,"It's like the ultimate Scorsese film, with all the gut-wrenching violence, the colorful legends of New York gangs, and the traits of his personal films all depicted on the largest historical canvas yet."
the moviegoing equivalent of going to a dinner party and being forced to watch the host and hostess 's home video of their baby 's birth .,1,subjective,映画を観ることの Equivalent は、ディナーパーティーに行って、ホストとホステスの赤ちゃんの誕生のホームビデオを強制的に見せられることです。,The equivalent of watching a movie is being forced to watch a home video of the host and hostess's baby's birth at a dinner party.
"it 's a loathsome movie , it really is and it makes absolutely no sense .",1,subjective,それは本当に嫌な映画で、まったく意味がありません。,It was a really unpleasant movie and made no sense at all.
"the movie is well crafted , and well executed . if you 're paying attention , the `` big twists `` are pretty easy to guess - but that does n't make the movie any less entertaining .",1,subjective,映画はよく作られており、よく実行されています。注意を払っていれば、「大きなひねり」はかなり簡単に予想できますが、それでも映画の楽しさは少しも減りません。,"The movie is well-made and well-executed. If you're paying attention, the ""big twist"" can be predicted quite easily, but it doesn't diminish the enjoyment of the film at all."
a feel-good picture in the best sense of the term .,1,subjective,言葉の意味において最高の感触を持つ絵。,A painting that has the best feeling in terms of the meaning of words.
it 's pithy without being saccharine ; it 's funny without ever not taking itself seriously ; it 's full of beautiful characters and great performances .,1,subjective,それは甘ったるくなく、簡潔でありながら、真剣さを失うことなく面白く、魅力的なキャラクターと素晴らしい演技に満ちています。,"It is not overly sweet, concise yet interesting without losing seriousness, filled with charming characters and wonderful performances."
the problem is that the movie has no idea of it is serious or not .,1,subjective,問題は、その映画が深刻なのかどうかわからないということです。,The problem is that I don't know whether the movie is serious or not.
"besides him , the other residents are `` baggers , `` human-like creatures that are infected by the tall man 's blood , the dwarves , and , of course , the silver spheres , all trying to break out of the barrier that contains them and into the real world .",0,objective,彼を除いて、他の住人は「バッガー」と呼ばれる人間に似た生物で、背の高い男の血に感染している。彼らの他にも小人たち、そしてもちろん銀色の球体がいて、すべてが彼らを閉じ込めるバリアを破り、現実の世界に出ようと試みている。,"Except for him, the other residents are human-like creatures known as ""buggers,"" infected with the blood of a tall man. In addition to them, there are diminutive beings, and of course, there's the silver spheres, all trying to break through the barrier that confines them and attempt to emerge into the real world."
katie is a young girl who loves to climb .,0,objective,ケイティは登るのが大好きな若い女の子です。,Katie is a young girl who loves to climb.
this movie seems to have been written using mad-libs . there can be no other explanation . hilariously inept and ridiculous .,1,subjective,この映画はマッドリブを使って書かれたように思えます。他に説明のしようがありません。とても無能で滑稽です。,It feels like this movie was written using mad libs. There's no other way to explain it. It's very incompetent and ridiculous.
"nete 's husband seeks comfort outside of their home , her daughter begins to rebel , and as the relationship between nete and her father has not been too good for years , things are bound to explode .",0,objective,ネーテの夫は家の外で安らぎを求め、彼女の娘は反抗し始め、ネーテと彼女の父の関係が長年良くなかったため、事態は爆発する運命にある。,"Nate's husband seeks solace outside the home, her daughter has begun to rebel, and due to the long-standing poor relationship between Nate and her father, the situation is destined to explode."
"mile zero is a story about a father with a remarkable capacity to love , but who lets fear and desperation rule his actions .",0,objective,マイルゼロは、並外れた愛情を持つ父親の物語ですが、彼は恐れと絶望に支配されて行動します。,"""Zero Mile"" is a story about a father with extraordinary love, but he acts under the influence of fear and despair."
"now , akshay must battle those that he has to overcome to get what he needs to help his mother and survive the wilderness .",0,objective,今、アクシャイは母を助け、生き残るために必要なものを手に入れるために克服しなければならない者たちと戦わなければならない。,"Now, Akshay must fight against those he must overcome in order to help his mother and obtain what is necessary to survive."
but for one celebrant this holy week is different .,0,objective,しかし、ある奉納者にとって、この聖週間は異なります。,"However, for a certain donor, this Holy Week is different."
a film for all who care about the world their children and grandchildren will inherit .,1,subjective,子どもや孫たちが受け継ぐ世界を気にかけるすべての人のための映画。,A film for everyone who cares about the world that children and grandchildren will inherit.
"a knowing look at female friendship , spiked with raw urban humor .",1,subjective,生々しい都市的ユーモアを交えた、女性の友情に対する知的な視線。,"An intellectual perspective on female friendship, infused with vivid urban humor."
the film is darkly funny in its observation of just how much more grueling and time-consuming the illusion of work is than actual work .,1,subjective,その映画は、実際の仕事よりも労働の幻影がどれほど過酷で時間がかかるかを観察することで、暗いユーモアを持っています。,The movie has a dark humor by observing how much harsher and more time-consuming the illusion of labor is compared to actual work.
any film featuring young children threatened by a terrorist bomb can no longer pass as mere entertainment .,1,subjective,テロリストの爆弾によって脅かされる幼い子供たちが登場する映画は、もはや単なる娯楽としては通用しません。,Movies featuring innocent children threatened by terrorist bombs can no longer be simply regarded as entertainment.
"a movie that does n't aim too high , but does n't need to .",1,subjective,高い目標を掲げていない映画だが、それでも必要ない。,"It is a film that doesn't set high goals, but even so, it is not necessary."
this is a heartfelt story . . . it just is n't a very involving one .,1,subjective,これは心温まる物語ですが、あまり引き込まれるものではありません。,"This is a heartwarming story, but it isn't very captivating."
"besides amsterdam , the movie also travels to morocco , to see larry and his love 30 years before , and to the united states , where a & # 239 ; sha 's family lives .",0,objective,アムステルダムの他に、映画はモロッコにも移動し、30年前のラリーと彼の愛を見つめ、アメリカにも向かいます。そこでA・シャの家族が住んでいます。,"In addition to Amsterdam, the film also moves to Morocco, reflecting on Larry and his love from 30 years ago, and heads to America as well, where A. Sha's family lives."
"this is a smart movie that knows its classical music , knows its freud and knows its sade .",1,subjective,これは、クラシック音楽、フロイト、そしてシャーデーをよく知っている賢い映画です。,"This is a clever film that is well-versed in classical music, Freud, and Sade."
it collapses when mr . taylor tries to shift the tone to a thriller 's rush .,1,subjective,テイラー氏がトーンをスリラーの興奮にシフトしようとすると、それは崩れます。,"When Mr. Taylor tries to shift the tone to the excitement of a thriller, it falls apart."
"but then there came toni , an intriguing photographer that seemed to see inside his soul .",0,objective,しかし、その後トニーが現れた。彼は彼の魂の内面を見透かすような魅力的な写真家だった。,"However, after that, Tony appeared. He was an attractive photographer who seemed to see through the inner soul."
"the two black men ( anthony and michael ) are successful in the high tech world of silicon valley , and have known each other since childhood .",0,objective,二人の黒人男性（アンソニーとマイケル）は、シリコンバレーのハイテク界で成功を収めており、子供の頃からの知り合いです。,"Two Black men, Anthony and Michael, have achieved success in the high-tech world of Silicon Valley and have known each other since childhood."
"for revenge , ingrid murders barry with the deadly poison of her favourite flower : the white oleander .",0,objective,復讐のために、イングリッドはお気に入りの花である白いオレアンダーの致死性の毒でバリーを殺します。,"For revenge, Ingrid kills Barry with the lethal poison of her favorite flower, the white oleander."
"even bigger and more ambitious than the first installment , spy kids 2 looks as if it were made by a highly gifted 12-year-old instead of a grown man .",1,subjective,前作よりもさらに大きく、野心的な「スパイキッズ2」は、成人男性ではなく、高い才能を持つ12歳の子供によって作られたかのように見える。,"""Spy Kids 2,"" even larger and more ambitious than its predecessor, appears as if it were created by an incredibly talented 12-year-old rather than by adult men."
"if you 're willing to have fun with it , you wo n't feel cheated by the high infidelity of unfaithful .",1,subjective,楽しむ気持ちがあれば、不誠実なものの高い背信によって裏切られたとは感じないでしょう。,"If you have a feeling of enjoyment, you won't feel betrayed by the high betrayal of something insincere."
"though it pretends to expose the life of male hustlers , it 's exploitive without being insightful .",1,subjective,男性のハスラーの生活を暴露するふりをしているが、洞察力がなく搾取的である。,"They pretend to expose the life of a male hustler, but they lack insight and are exploitative."
felice finds herself in danger from the man she came to save .,0,objective,フェリーチェは、彼女が助けに来た男から危険にさらされています。,Felice is in danger from the man who came to help her.
"it has the air of a surprisingly juvenile lark , a pop-influenced prank whose charms are immediately apparent and wear thin with repetition .",1,subjective,それは驚くほど幼稚な戯れの雰囲気を持っており、ポップに影響を受けたいたずらで、その魅力はすぐに明らかになり、繰り返すうちに薄れていく。,"It has a surprisingly childish playfulness, influenced by pop, and its charm becomes immediately apparent but fades over time with repetition."
its heart is in the right place and the lack of cynicism comes as a pleasant surprise .,1,subjective,それは心が正しい場所にあり、冷笑的でないことは嬉しい驚きです。,It is a pleasant surprise that the heart is in the right place and not cynical.
"nic is fixated on getting laid , and watches mike and nadine through the skylight with josh .",0,objective,ニックはセックスに夢中で、ジョッシュと一緒に天窓からマイクとナディーンを見ている。,Nick is obsessed with sex and is watching Mike and Nadine through the skylight with Josh.
"an intriguing , richly detailed look at the early days of hollywood power and glamour .",1,subjective,ハリウッドの権力と魅力の初期の日々を魅力的に、詳細に描いた作品です。,It is a work that captivatingly and vividly depicts the early days of Hollywood's power and allure.
"every member of the pecking order sees the dupe as the new low man on the totem pole , and as a result , the perfect tool to boost themselves towards the top of this dysfunctional hierarchy .",0,objective,ピラミッドの序列のすべてのメンバーは、だまされやすい人をトーテムポールの新しい最下層の人間と見なし、その結果として、この機能不全のヒエラルキーのトップに向かって自分自身を引き上げる完璧な道具と見なします。,"All members of the pyramid hierarchy see gullible people as the new bottom-tier individuals of the totem pole, and as a result, they consider them the perfect tools to elevate themselves towards the top of this dysfunctional hierarchy."
"the visionary quest begins on the operating table , where a surgeon grafts a prototype ocular implant into his eye socket .",0,objective,ビジョナリー・クエストは手術台で始まり、外科医が彼の眼窩にプロトタイプの眼内インプラントを移植します。,"The Visionary Quest begins on the operating table, where the surgeon implants a prototype intraocular implant into his eye socket."
upper west sidey exercise in narcissism and self-congratulation disguised as a tribute .,1,subjective,アッパーウェストサイドの自己愛と自己満足を称賛の名の下に隠した演習。,An exercise that hides self-love and self-satisfaction under the guise of admiration on the Upper West Side.
is n't it a bit early in his career for director barry sonnenfeld to do a homage to himself ? and it 's a lousy one at that .,1,subjective,彼のキャリアにとって、バリー・ソネンフェルド監督が自分自身へのオマージュを行うのは少し早すぎるのではないでしょうか？ しかも、それはひどいものです。,"Isn't it a bit too early for director Barry Sonnenfeld to pay homage to himself in his career? Moreover, it's terrible."
"once in ghana , otte is called before the chief 's council to explain what happened .",0,objective,ガーナで、オッテは首長の評議会の前に呼ばれ、何が起こったのかを説明します。,"In Ghana, Otte was called before the council of chiefs to explain what had happened."
"a terrifically deft picture about the thick line that separates movie glamour from the real world , and the thin line between common sense and paranoia .",1,subjective,映画の魅力と現実世界を隔てる太い線、そして常識と偏執狂の間の細い線についての素晴らしく巧妙な作品。,"A wonderfully clever work about the thick line that separates the allure of movies from the real world, and the thin line between common sense and obsession."
murder by numbers is like a couple of mediocre tv-movie -of-the-week films clumsily stuck together .,1,subjective,「マーダー・バイ・ナンバーズ」は、いくつかの平凡なテレビ映画を不器用にくっつけたような作品です。,"""Murder by Numbers"" is a work that seems to awkwardly piece together several mediocre TV movies."
has enough gun battles and throwaway humor to cover up the yawning chasm where the plot should be .,1,subjective,銃撃戦と使い捨てのユーモアが十分あり、プロットがあるべき空虚な溝を埋めている。,There is enough gunfire and disposable humor to fill the void where the plot should be.
"forced to think fast , the producer decides to digitally create an actress `` simone `` to sub for the star -- the first totally believable synthetic actress .",0,objective,急いで考えなければならなくなったプロデューサーは、スターの代わりに完全に信じられる合成女優「シモーヌ」をデジタルで作成することを決定する。,"The producer, who had to think quickly, decided to digitally create a completely believable synthetic actress named ""Simone"" instead of a star."
there 's not one decent performance from the cast and not one clever line of dialogue .,1,subjective,キャストからのまともな演技は一つもなく、巧妙なセリフも一つもありません。,"There is not a single decent performance from the cast, nor a single clever line."
and finds himself in the middle of two assassination plots masterminded by the cia .,0,objective,そして、彼はCIAが企てた二つの暗殺計画の真ん中にいることに気づく。,And he realizes that he is in the middle of two assassination plans orchestrated by the CIA.
"a gem of a romantic crime comedy that turns out to be clever , amusing and unpredictable .",1,subjective,巧妙で楽しく予測不可能な、ロマンティック・クライム・コメディの宝石のような作品です。,"It is a cleverly crafted, entertaining, and unpredictable gem of a romantic crime comedy."
not since ghostbusters has a film used manhattan 's architecture in such a gloriously goofy way .,1,subjective,ゴーストバスターズ以来、マンハッタンの建築をこんなにも素晴らしくユーモラスに使った映画はありません。,"Since Ghostbusters, no movie has used Manhattan's architecture in such a wonderfully humorous way."
"tony gayton 's script does n't give us anything we have n't seen before , but director d . j . caruso 's grimy visual veneer and kilmer 's absorbing performance increase the gravitational pull considerably .",1,subjective,トニー・ゲイトンの脚本は、私たちが今まで見たことのないものを提供するわけではありませんが、監督のD.J.カルーソの陰鬱なビジュアル・ベースとキルマーの引き込まれるパフォーマンスが、十分に重力を増しています。,"Tony Gayton's screenplay doesn't offer anything we've never seen before, but director D.J. Caruso's gloomy visual base and Kilmer's captivating performance add enough weight to it."
"as fran 's requests become more peculiar , chep is thrown into increasingly bizarre situations .",0,objective,フランの要求がますます奇妙になるにつれて、チェップはますます奇妙な状況に投げ込まれます。,"As Fran's demands become increasingly strange, Chep finds himself thrown into more and more bizarre situations."
". . . with the candy-like taste of it fading faster than 25-cent bubble gum , i realized this is a throwaway movie that wo n't stand the test of time . it 's a trifle .",1,subjective,... そのキャンディのような味が25セントのバブルガムよりも早く消えていくのを感じながら、これは時の試練に耐えない使い捨ての映画だと気づいた。それはつまらないものだ。,"... As I felt the candy-like flavor fading away faster than a 25-cent bubble gum, I realized that this is a disposable movie that does not stand the test of time. It is boring."
"like the original , this version is raised a few notches above kiddie fantasy pablum by allen 's astringent wit .",1,subjective,オリジナルと同様に、このバージョンはアレンの辛辣なウィットによって子供向けファンタジーの単調さをいくつかの段階上に引き上げています。,"Like the original, this version elevates the monotony of children's fantasy to another level with Allen's sharp wit."
"over months of improv work in the studio , they transform a haunting holocaust legacy into a disturbing theater piece .",0,objective,数ヶ月にわたるスタジオでの即興作業を経て、彼らは印象的なホロコーストの遺産を不気味な演劇作品に変貌させます。,"After several months of improvisational work in the studio, they transform their impressive Holocaust heritage into a chilling theatrical work."
"while broomfield 's film does n't capture the effect of these tragic deaths on hip-hop culture , it succeeds as a powerful look at a failure of our justice system .",1,subjective,ブルームフィールドの映画は、これらの悲劇的な死がヒップホップ文化に与えた影響を捉えていないが、私たちの司法制度の失敗に対する力強い視点として成功している。,"Bloomfield's film does not capture the impact of these tragic deaths on hip-hop culture, but it succeeds as a powerful perspective on the failures of our judicial system."
"it questions whether we really live in a world that can be divided neatly into black hats and white hats . and anyway , it wonders , is the guy in the black hat always wrong ?",1,subjective,それは、私たちが本当に黒い帽子と白い帽子にきれいに分けられる世界に生きているのか疑問を呈します。そして、そもそも、黒い帽子の人がいつも間違っているのか、ということを考えます。,It raises the question of whether we live in a world that can be neatly divided into black hats and white hats. And it makes us think about whether people in black hats are always wrong to begin with.
josh ( anthony michael hall ) is one of those guys who ca n't navigate the shallow ny singles scene .,0,objective,ジョシュ（アンソニー・マイケル・ホール）は、薄っぺらなニューヨークの独身シーンをうまく乗りこなせない男の一人です。,Josh (Anthony Michael Hall) is one of the men who struggles to navigate the superficial single scene in New York.
". . . a vast adventure that bristles with romance , action and heroism .",1,subjective,...恋愛、アクション、英雄主義に満ちた壮大な冒険。,"...A grand adventure filled with romance, action, and heroism."
it recycles every clichM-i about gays in what is essentially an extended soap opera .,1,subjective,それは本質的には拡張されたソープオペラであり、ゲイに関するあらゆるクリシェをリサイクルしています。,It is essentially an extended soap opera that recycles every cliché about gay people.
"like vardalos and corbett , who play their roles with vibrant charm , the film , directed by joel zwick , is heartfelt and hilarious in ways you ca n't fake .",1,subjective,ヴァーダロスとコーベットのように、彼らは活気のある魅力で役割を演じており、ジョエル・ズウィック監督のこの映画は、心温まる心情と偽りのないユーモアで満ちています。,"Like Vardalos and Corbett, they play their roles with vibrant charm, and this film directed by Joel Zwick is filled with heartwarming emotions and genuine humor."
"but coney island 's finest its hot dog lady , rollercoaster operator , cotton candy vendor and performing freak have their own way of doing things .",0,objective,しかし、コニーアイランドの素晴らしいホットドッグおばさん、ローラーコースターのオペレーター、わたあめの販売員、そしてパフォーマンスを行う奇人たちは、それぞれ自分のやり方を持っています。,"However, the wonderful hot dog lady of Coney Island, the roller coaster operator, the cotton candy vendor, and the quirky performers each have their own way of doing things."
"ruth berman and connie kurtz first met in brooklyn in 1959 , both young married women raising their young children .",0,objective,ルース・バーマンとコニー・カーツは1959年にブルックリンで初めて出会いました。二人とも若い子供を育てる若い既婚女性でした。,Ruth Berman and Connie Katz first met in Brooklyn in 1959. Both were young married women raising young children.
you get the feeling that the filmmakers did their homework and that they 're here to represent a harsh reality . ``,1,subjective,制作陣がしっかりと準備をしてきたという感覚があり、彼らは厳しい現実を描こうとしていると感じる。,"I have the sense that the production team has prepared thoroughly, and I feel that they are trying to depict a harsh reality."
"it 's no surprise that as a director washington demands and receives excellent performances , from himself and from newcomer derek luke .",1,subjective,監督として、ワシントンが自身と新星デレク・ルークに優れた演技を求め、またそれを受け取るのは驚きではありません。,"As a director, it's not surprising that Washington demands excellent performances from himself and rising star Derek Luke, and also receives them."
"medem packs it with so much stunning , wildly colorful imagery -- and so much sex -- that it transfixes you even when you 're not quite sure what 's going on .",1,subjective,メデムは、その魅力的で色彩豊かなイメージと多くのセックスで作品を盛りだくさんにしており、何が起こっているのかよくわからなくても、あなたを釘付けにします。,"Medom captivates you with its alluring and colorful imagery, packed with plenty of sex, keeping you glued even if you don't quite understand what's going on."
"the acting is just fine , but there 's not enough substance here to sustain interest for the full 90 minutes , especially with the weak payoff .",1,subjective,演技はまずまずですが、特に弱い結末のせいで、90分間の興味を持続させるだけの内容が不足しています。,"The acting is decent, but due to a particularly weak conclusion, it lacks the substance to maintain interest for the full 90 minutes."
an uneven film dealing with too many problems to be taken seriously .,1,subjective,真剣に受け取るにはあまりにも多くの問題を扱った不均衡な映画。,An unbalanced film that deals with too many issues to be taken seriously.
the most ill-conceived animated comedy since the 1991 dog rover dangerfield .,1,subjective,1991年の犬ローバー・デンジャーフィールド以来、最も考えられていないアニメーションコメディ。,The most underrated animated comedy since Dog Rover: Dangerous Field in 1991.
the galactic republic finds itself at the brink of a civil war .,0,objective,銀河共和国は内戦の瀬戸際にあります。,The Galactic Republic is on the brink of civil war.
"the agonizing memory that has tortured him all his life -- the death of his father , a convicted murderer who was executed when vincent was just a boy -- still plagues him .",0,objective,彼の人生を苦しめてきた耐え難い記憶――彼が少年だった頃に処刑された有罪判決を受けた殺人者である父の死――は今もなお彼を悩ませている。,"The unbearable memories that have tormented his life—the death of his father, a convicted murderer who was executed when he was a boy—continue to haunt him even now."
"bernal . . . gives an ambiguous performance ; he 's a lightweight actor , but that 's a positive quality when portraying a man on whom nothing leaves a permanent mark .",1,subjective,バーナルは曖昧な演技を見せる。彼は軽量級の俳優だが、何も永続的な印象を残さない男を描くにはそれがポジティブな特質である。,"Barnal shows ambiguous acting. He is a lightweight actor, but that is a positive trait for portraying a man who leaves no lasting impression."
"to the outside , he is a faithful servant and a fierce protector of the organization , but inside he is full of doubt .",0,objective,外見上、彼は組織の忠実な使徒であり、激しい保護者ですが、内心は疑念に満ちています。,"On the surface, he is a faithful apostle of the organization and a fierce protector, but inside he is filled with doubt."
"after finishing the open examination for form 5 students and applying for an adult identity card , yoyo , eighteen , departs for london to meet a guy introduced by her well-meaning parents in britain .",0,objective,オープン試験を終えた後、成人身分証明書を申請した18歳のヨーヨーは、イギリスの優しい両親に紹介された男性に会うためにロンドンに出発します。,"After finishing her open exam, 18-year-old Yoyo, who applied for an adult ID, sets off for London to meet a man introduced by her kind parents in the UK."
"what soured me on the santa clause 2 was that santa bumps up against 21st century reality so hard , it 's icky .",1,subjective,私が『サンタクロース2』を嫌いになった理由は、サンタが21世紀の現実にあまりにも激しくぶつかるため、それが不快だからです。,"The reason I came to dislike 'Santa Claus 2' is that Santa clashes too violently with the realities of the 21st century, making it uncomfortable."
'the journey ' is the story of a young icelandic girl named kaja .,0,objective,『旅』は、アイスランドの若い女の子カヤの物語です。,"""The Journey"" is the story of a young girl named Kaya from Iceland."
the only entertainment you 'll derive from this choppy and sloppy affair will be from unintentional giggles M-^V several of them .,1,subjective,このバラバラでお粗末な出来事から得られる唯一の楽しみは、いくつかの不意の笑いになるでしょう。,The only joy to be gained from this disjointed and shabby event will be a few unexpected laughs.
"although trying to balance self-referential humor and a normal ol ' slasher plot seemed like a decent endeavor , the result does n't fully satisfy either the die-hard jason fans or those who can take a good joke .",1,subjective,自己言及的なユーモアと普通のスラッシャープロットをバランスさせようとする試みは悪くないと思われましたが、その結果は熱心なジェイソンファンや冗談を楽しむことができる人々のどちらにも完全には満足しません。,"The attempt to balance self-referential humor with a typical slasher plot didn't seem bad, but the result leaves neither passionate Jason fans nor those who can enjoy a joke completely satisfied."
an extraordinary swedish film about the soul adventure of marriage -- the kind of intimate and character-driven film that bille august does best .,1,subjective,結婚という魂の冒険についての特別なスウェーデン映画 — ビレ・オグストが最も得意とする、親密でキャラクター主導の映画です。,A special Swedish film about the soul's adventure of marriage — a character-driven movie that Bille August excels at.
they are soon off going from one strange adventure to another .,0,objective,彼らはすぐに、ある奇妙な冒険から別の奇妙な冒険へと出発します。,They soon set off from one strange adventure to another.
"[ aniston is ] so good , she manages to overcome the occasional nuggets of preciousness and self-consciousness in the story .",1,subjective,[アニストンは] とても素晴らしい。彼女は物語の中のたまにある貴重さや自己意識を乗り越えることができる。,[Aniston is] very wonderful. She is able to overcome the occasional preciousness and self-awareness found in the story.
"majandra delfino plays iris , the sheriff 's little sister , and much to his dismay , david 's love interest .",0,objective,マハンドラ・デルフィーノは、保安官の妹アイリスを演じており、彼の不満にもかかわらず、デイビッドの恋愛対象でもあります。,"Mahandra Delfino plays the sheriff's sister Iris, who is the love interest of David despite his frustrations."
"nothing is what it seems , and no one will be the same again , as the truth begins to surface in very dangerous circumstances .",0,objective,何もかもが見かけとは異なり、真実が非常に危険な状況で明らかになるにつれて、誰もが以前とは同じではなくなる。,"Everything is different from appearances, and as the truth is revealed in very dangerous situations, no one remains the same as before."
"at the age of 34 , with no producing credits to his name , he landed a job as chief of production at paramount pictures .",0,objective,34歳で、制作クレジットが全くない状態で、彼はパラマウント・ピクチャーズの製作責任者の職を得た。,"At 34 years old, with no production credits at all, he landed a job as the production head at Paramount Pictures."
along the way he picks up a pastor who desires to learn the deeper things of god .,0,objective,彼は途中で、神の深いことを学びたいと願う牧師を拾います。,"Along the way, he picks up a pastor who wishes to learn about the deep things of God."
ramsay and morton fill this character study with poetic force and buoyant feeling .,1,subjective,ラムゼイとモートンは、このキャラクター研究に詩的な力と軽やかな感情を注ぎ込んでいます。,Ramsey and Morton infuse this character study with poetic power and a light-hearted emotion.
"she finds out that the truth about both her parents is very revealing , shocking at times , but comes to terms with her past .",0,objective,彼女は両親についての真実が非常に明らかで時には衝撃的であることを知り、自分の過去を受け入れることができるようになります。,"She learns that the truth about her parents is very clear and sometimes shocking, and she is able to accept her past."
"all the performances are top notch and , once you get through the accents , all or nothing becomes an emotional , though still positive , wrench of a sit .",1,subjective,すべてのパフォーマンスは素晴らしく、アクセントを乗り越えれば、「オール・オア・ナッシング」は感情的でありながらもポジティブなひねりのある作品になります。,"All performances are wonderful, and if you can overcome the accents, ""All or Nothing"" becomes an emotionally positive piece with a twist."
"as an exercise in stripped-down filmmaking , interview is grimly effective .",1,subjective,剥き出しの映画制作の演習として、インタビューは陰鬱に効果的です。,"As an exposed exercise in film production, interviews are bleakly effective."
"john klein ( richard gere ) , a washington newspaper reporter leaves his job after his wife ( debra messing ) dies to investigate strange reports , including psychic visions ( `` prophecies `` ) and sightings of winged creatures ( `` mothmen `` ) , in a small west virginia town , that may be the signs of an alien invasion of earth . . .",0,objective,ジョン・クライン（リチャード・ギア）は、妻（デブラ・メッシング）が亡くなった後、ワシントンの新聞記者としての仕事を辞め、異常な報告や超能力ビジョン（「予言」）および翼のある生物（「モスマン」）の目撃情報を調査するために、西バージニアの小さな町に向かいます。この現象は、地球に対する宇宙人の侵略の兆候である可能性があります。,"John Klein (Richard Gere) quits his job as a newspaper reporter in Washington after his wife (Debra Messing) passes away and heads to a small town in West Virginia to investigate strange reports, psychic visions (""prophecies""), and sightings of winged creatures (""Mothman""). This phenomenon may be a sign of an alien invasion of Earth."
"fame hungry roxie hart dreams of a life on the vaudville stage , and spends her nights jazzing it up in the bright lights of chicago , continually hoping that she 'll find her lucky break , and be shot into 1920 's stardom , so able to flee her boring husband amos .",0,objective,名声を渇望するロキシー・ハートは、バウドビルの舞台での生活を夢見ており、毎晩シカゴの明るいライトの中でジャズを楽しんでいます。彼女は、自分のラッキーブレイクを見つけ、1920年代のスターとして一躍飛躍し、退屈な夫エイモスから逃れることを望んでいます。,"Roxie Hart, who yearns for fame, dreams of a life on the vaudeville stage and enjoys jazz every night under the bright lights of Chicago. She hopes to find her lucky break, leap into stardom in the 1920s, and escape her boring husband, Amos."
"the principals in this cast are all fine , but bishop and stevenson are standouts .",1,subjective,このキャストの主役たちは皆素晴らしいですが、ビショップとスティーブンソンは際立っています。,"All the main characters in this cast are wonderful, but Bishop and Stevenson stand out."
"immediately , john q . rushes michael to the hospital 's emergency room for a transplant .",0,objective,すぐに、ジョン・Qはマイケルを病院の緊急治療室に移し、移植手術を受けさせる。,"Immediately, John Q moves Michael to the hospital's emergency room to undergo transplant surgery."
but even greater dangers lie ahead when jim discovers that his trusted friend silver is actually a scheming pirate with mutiny on his mind .,0,objective,しかし、ジムが彼の信頼する友人シルバーが実は陰謀を巡らす海賊であり、反乱のことを考えていることを発見した時、さらなる大きな危険が待ち受けています。,"However, when Jim discovers that his trusted friend Silver is actually a pirate plotting a conspiracy and considering rebellion, an even greater danger awaits."
"' . . . a great , participatory spectator sport . '",1,subjective,「…素晴らしい、参加型の観戦スポーツ。」,"""...wonderful, participatory spectator sport."""
