text,label,label_text,translation,back_translation
this means that his superiors hold him in high regard for his unblemished reputation and excellent track record .,0,objective,这意味着他的上级对他高度评价，因为他有着无可挑剔的声誉和出色的业绩。,This means that his superior holds him in high regard because he has an impeccable reputation and outstanding performance.
manages to be diverting while never falling into a morass of battlefield clichM-is .,1,subjective,在保持趣味性的同时，从未陷入战场陈词滥调的泥沼。,"While maintaining its interest, it has never fallen into the quagmire of battlefield clichés."
the documentary also describes the deployment era of the regulus submarines ( 1958-1964 ) .,0,objective,该纪录片还描述了雷戈勒斯潜艇的部署时代（1958-1964年）。,The documentary also describes the deployment era of the Regulus submarine (1958-1964).
"despite all the talking , by the time the bloody climax arrives we still do n't feel enough of an attachment to these guys to care one way or another .",1,subjective,尽管有很多对话，但当血腥的高潮到来时，我们仍然对这些角色没有足够的感情来在乎任何一方。,"Despite the many conversations, when the bloody climax arrives, we still do not have enough emotional connection to these characters to care about either side."
"when they fall in love for the first time , it 's an impossible situation , because you ca n't just change your life overnight .",0,objective,当他们第一次坠入爱河时，这是一种不可能的情况，因为你不能一夜之间就改变自己的生活。,"When they first fell in love, it was an impossible situation because you can't change your life overnight."
the brothers chow nunn and chow lui 's giant computer company is facing a tense crisis - a powerful computer virus is rapidly wiping out their computer network .,0,objective,周家兄弟的巨型计算机公司正面临紧张危机——一个强大的计算机病毒正在迅速摧毁他们的计算机网络。,The Zhou brothers' giant computer company is facing a tense crisis— a powerful computer virus is rapidly destroying their computer network.
he talks in her voice at the dinner table and wears her fur coat to bed .,0,objective,他在餐桌上用她的声音说话，晚上穿着她的毛皮大衣睡觉。,He spoke in her voice at the dining table and slept at night wearing her fur coat.
"in this way , we will find space between these to fit smaller stones , our small necessities .",0,objective,通过这种方式，我们将在这些石头之间找到空间，放入更小的石头和我们的小需求。,"In this way, we will find space between these stones to fit in smaller stones and our small needs."
a squad of british soldiers on training in the lonesome scottish wilderness find a wounded special forces captain and the carnaged remains of his team .,0,objective,一队英国士兵在孤独的苏格兰荒野进行训练，发现一名受伤的特种部队队长和他队伍的残骸。,A group of British soldiers training in the desolate Scottish wilderness discovers an injured special forces captain and the wreckage of his team.
the story starts with phillips and a cohort robbing a store and injuring a salesperson .,0,objective,故事开始于菲利普斯和一名同伙抢劫一家商店，并伤害了一名销售员。,The story begins with Phillips and an accomplice robbing a store and injuring a salesman.
majidi 's direction has never been smoother or more confident .,1,subjective,马基迪的导演风格从未如此顺畅或自信。,Makhidi's directorial style has never been so smooth or confident.
bears about as much resemblance to the experiences of most battered women as spider-man does to the experiences of most teenagers .,1,subjective,与大多数遭受虐待女性的经历相比，这简直和蜘蛛侠与大多数青少年的经历相似。,"Compared to the experiences of most abused women, this is almost akin to Spider-Man's experiences with most teenagers."
a lapp woman anni gives a shelter to both of them at her farm .,0,objective,一个拉普人女子安妮在她的农场给他们两个提供了庇护。,A Sami woman named Annie provided shelter for the two of them on her farm.
"after some time the son and daughter-in-law must depart , leaving the old man alone with his dreams and fading breath .",0,objective,经过一段时间，儿子和儿媳必须离开，留老人独自面对他的梦想和渐渐消逝的呼吸。,"After a period of time, the son and daughter-in-law must leave, leaving the old man to face his dreams and gradually fading breaths alone."
fisher has bared his soul and confronted his own shortcomings here in a way . . . that feels very human and very true to life .,1,subjective,费舍尔在这里坦诚了自己的内心，直面自己的不足，这种方式……让人感受到非常人性化和真实的生活。,"Fischer here candidly reveals his innermost feelings and confronts his shortcomings, a method that... makes one feel a very human and genuine life."
two hard-boiled detectives ( blair brown and joe grifasi ) and an oddball pathologist ( dylan baker ) investigate a severed hand found in a laundromat - and the results are n't pretty . . .,0,objective,两个硬汉侦探（布莱尔·布朗和乔·格里法西）和一个奇怪的法医（迪伦·贝克）调查在洗衣店发现的一个 severed hand - 结果并不美好……,Two tough-guy detectives (Blair Brown and Joe Grifasi) and a quirky forensic expert (Dylan Baker) investigate a severed hand found in a laundromat - the outcome is not pleasant...
it offers an important lesson about how a supposedly simple disagreement can get so far out of hand that lives are lost .,1,subjective,它提供了一个重要的教训，即所谓的简单分歧如何会升级到失去生命的地步。,It provides an important lesson on how seemingly simple disagreements can escalate to the point of losing lives.
"there 's not a spark of new inspiration in it , just more of the same , done with noticeably less energy and imagination .",1,subjective,其中没有一点新的灵感，只是更多的老套，完成时明显缺少活力和想象力。,"There is not a hint of new inspiration, just more clichés, and it clearly lacks vitality and imagination when completed."
"with some help from otis and the paddy wagon 's quirky regulars , among them an angry war vet in a parrot costume and a traveling salesman with a `` small `` problem , mark finally gets what he deserves .",0,objective,在奥提斯和巡逻车的一些古怪常客的帮助下，其中包括一位穿着鹦鹉服装的愤怒退伍军人和一个“有小问题”的旅行推销员，马克最终得到了他应得的结果。,"With the help of some quirky regulars at Otis and the patrol car, including an angry veteran dressed in a parrot costume and a traveling salesman with ""a few little issues,"" Mark ultimately got the result he deserved."
"an authentically vague , but ultimately purposeless , study in total pandemonium .",1,subjective,一项真正模糊但最终毫无目的的研究，处于完全的混乱之中。,A truly ambiguous but ultimately pointless study is in complete chaos.
"an overly familiar scenario is made fresh by an intelligent screenplay and gripping performances in this low-budget , video-shot , debut indie effort .",1,subjective,一个过于熟悉的情节在这部低预算、视频拍摄的首部独立作品中，通过聪明的剧本和引人入胜的表演重新焕发了活力。,"A plot that feels too familiar is invigorated in this low-budget, video-shot debut independent work through a clever script and captivating performances."
"living in a beach shack with three roommates including her rebellious younger sister , she is up before dawn every morning to conquer the waves and count the days until the pipe masters surf competition .",0,objective,她和三个室友，包括她叛逆的妹妹，住在海滩的小屋里。每天清晨都在黎明之前起床，征服海浪，计算着距离管道大师冲浪比赛的日子。,"She lives in a beach cottage with her three roommates, including her rebellious sister. Every morning, they wake up before dawn, conquer the waves, and count down the days until the pipe master surf competition."
a superbly acted and funny/gritty fable of the humanizing of one woman at the hands of the unseen forces of fate .,1,subjective,一部表现出色、幽默而尖锐的寓言，讲述了一位女性在命运无形力量的影响下人性化的过程。,"An outstanding, humorous, and sharp fable that tells the story of a woman's journey of becoming human under the influence of the invisible forces of fate."
"`` my dinner with ovitz `` is a pithy , yet epicurean tale of broken dreams , broken hollywood power brokers ( and broken knees ) .",0,objective,《我与奥维茨的晚餐》是一个简洁而美味的故事，讲述了破碎的梦想、破碎的好莱坞权力中介（以及破碎的膝盖）。,"""My Dinner with Ović"" is a concise and delicious story that tells of shattered dreams, fractured Hollywood power dynamics (and broken knees)."
"despite the fact that this film was n't as bad as i thought it was going to be , it 's still not a good movie",1,subjective,尽管这部电影并不像我想象中那么糟，但它仍然不是一部好电影。,"Although this movie is not as bad as I imagined, it is still not a good movie."
"an interesting , if not entirely successful , biography of two extraordinary personalities .",1,subjective,一本有趣的，尽管并不完全成功的两位非凡人物的传记。,"An interesting, though not entirely successful, biography of two extraordinary individuals."
"lacking gravitas , macdowell is a placeholder for grief , and ergo this sloppy drama is an empty vessel . leave these flowers unpicked -- they 're dead on the vine .",1,subjective,缺乏庄重感的麦克道尔只是悲伤的一个象征，因此这部粗糙的戏剧也是一个空壳。让这些花保持未被采摘——它们在藤上已经死了。,"The McDowell, lacking a sense of solemnity, is merely a symbol of sadness, and thus this rough play is also an empty shell. Let these flowers remain unpicked—they have already died on the vine."
now that the tong and their drug cartel know who he is they will stop at nothing to kill robert to protect their own corrupt interests .,0,objective,现在帮派和他们的毒品集团知道了他的身份，他们将不惜一切代价杀死罗伯特，以保护他们自己的腐败利益。,"Now the gangs and their drug cartels know his identity, and they will stop at nothing to kill Robert in order to protect their own corrupt interests."
writer-director stephen gaghan has made the near-fatal mistake of being what the english call 'too clever by half . ',1,subjective,编剧兼导演斯蒂芬·盖根犯了一个几乎致命的错误，那就是英语中所说的“聪明过头了”。,"Screenwriter and director Stephen Gaghan made a nearly fatal mistake, which is often referred to in English as being ""too clever for your own good."""
"there is the mother and the father , who do n't seem to have a normal marriage anymore , there 's the daughter , lena , who has a disease and will soon leave the house for medical treatment in switzerland , and her husband harry , who has a mysterious past .",0,objective,有一位母亲和父亲，他们似乎不再拥有正常的婚姻；还有女儿莉娜，她患有一种疾病，并将很快离开家去瑞士接受治疗；以及她的丈夫哈里，拥有一个神秘的过去。,"There is a mother and father who seem to no longer have a normal marriage; there is also their daughter Lina, who suffers from an illness and will soon leave home to receive treatment in Switzerland; and her husband Harry, who has a mysterious past."
lawrence should stick to his day job . he 's a better actor than a standup comedian .,1,subjective,劳伦斯应该专注于他本职工作。他是一个比脱口秀喜剧演员更出色的演员。,Lawrence should focus on his main job. He is a better actor than a stand-up comedian.
dildo diaries takes a lighthearted but 'probing ' approach to exploring the development of sections of the texas penal code and its effects on the adult sex toy industry .,0,objective,《假阳具日记》以轻松但“深刻”的方式探讨了德克萨斯州刑法部分的发展及其对成人性玩具产业的影响。,"""The Fake Penis Diary"" explores the development of certain provisions of Texas criminal law and their impact on the adult toy industry in a lighthearted yet ""profound"" manner."
it 's almost impossible not to be moved by the movie 's depiction of sacrifice and its stirring epilogue in post-soviet russia .,1,subjective,几乎不可能不被这部电影对牺牲的描绘以及其在后苏联俄罗斯感人的结尾所感动。,It is almost impossible not to be moved by the depiction of sacrifice in this film and its touching ending in post-Soviet Russia.
"slowly but surely devolves into a fascinating , cringe-inducing portrait of cultural solipsism , climaxing in an emotional meltdown that would n't look out of place in mid-period cassavetes .",1,subjective,缓慢而稳妥地演变成一个迷人且令人不适的文化自我中心主义肖像，高潮是一次情感崩溃，完全不逊色于卡萨维茨中期的作品。,"Slowly and steadily evolving into a captivating yet unsettling portrait of cultural self-centeredness, culminating in an emotional breakdown that is fully comparable to the mid-career works of Casavettes."
the first shocking thing about sorority boys is that it 's actually watchable . even more baffling is that it 's funny .,1,subjective,关于《姐妹花男孩》的第一个震惊之处是，这部电影实际上是可以观看的。更令人困惑的是，它居然还很搞笑。,"The first shocking thing about ""Sister Flower Boys"" is that the movie is actually watchable. Even more confusingly, it's surprisingly funny."
"the hunt is on as the killers ruthlessly stalk the teacher and students through the school 's halls and classrooms , while lamb tracks them on the surveillance cameras , turning the school 's security system against his prey .",0,objective,猎杀开始了，杀手无情地在学校的走廊和教室中追踪老师和学生，而兰布则通过监控摄像头追踪他们，将学校的安保系统转而对付他的猎物。,"The hunt has begun, with the killer mercilessly tracking teachers and students in the school's hallways and classrooms, while Ramb uses surveillance cameras to monitor them, turning the school's security system against his prey."
"a `` home alone `` film that is staged like `` rosemary 's baby , `` but is not as well-conceived as either of those films .",1,subjective,一部像《玫瑰之子》那样拍摄的《独自在家》电影，但无论是在构思上还是其他方面都不如这两部电影。,"A movie like ""Home Alone"" filmed in the style of ""The Rose's Son,"" but lacking in both conception and other aspects compared to these two films."
you may feel compelled to watch the film twice or pick up a book on the subject .,1,subjective,你可能会感到有必要观看这部电影两遍或阅读一本相关书籍。,You may feel it necessary to watch this movie twice or read a related book.
"here , adrian lyne comes as close to profundity as he is likely to get .",1,subjective,在这里，阿德里安·莱因几乎达到了他可能达到的深刻程度。,"Here, Adrian Lyne has nearly reached the profound depth he could attain."
"then , he must take the money from the e sale to the industrial district where a drunken old gun runner makes him hide in the closet when he gets a visitor then he takes the gun to a modern day opium den where t-mon , a spaced out pimp , can not get a card trick right .",0,objective,然后，他必须把从电子销售中得到的钱带到工业区，在那里，一个醉酒的老军火商让他藏在衣柜里，当他有访客时。然后，他把枪带到一个现代的鸦片 Den，那里，一个迷糊的皮条客 t-mon 无法把纸牌游戏做对。,"Then, he had to take the money he earned from electronic sales to the industrial area, where a drunken old arms dealer had him hide in a closet when he had visitors. Then, he brought the guns to a modern opium den, where a dazed pimp named t-mon couldn't get the card game right."
will amuse and provoke adventurous adults in specialty venues .,1,subjective,将在特色场所娱乐和激发冒险成人的兴趣。,Will entertain and ignite the interest of adventurous adults in special venues.
a master at being everybody but himself he reveals to his friend and confidant saiid ( isa totah ) the truth behind his struggles .,0,objective,他善于扮演每一个人，却唯独不做自己，他向朋友和知己赛义德（伊萨·托塔）揭示了他背后挣扎的真相。,He excels at playing everyone but himself; he reveals the truth of his struggles to his friends and confidant Saeid (Issa Totah).
"simon , an angel sent by god shows jordan a clear path .",0,objective,西蒙，一个被上帝派来的天使，为乔丹展示了一条清晰的道路。,"Simon, an angel sent by God, showed Jordan a clear path."
"george , a handsome english knight , unsettled by the horrendous bloodletting he witnessed in palestine , desires to hang up his sword and settle down to a quiet , peaceful life .",0,objective,乔治，一位英俊的英格兰骑士，因在巴勒斯坦目睹的可怕血腥事件感到不安，渴望放下剑，过上安静和平静的生活。,"George, a handsome English knight, felt disturbed by the horrific bloody events he witnessed in Palestine and longed to lay down his sword and live a quiet and peaceful life."
possibly not since grumpy old men have i heard a film so solidly connect with one demographic while striking out with another .,1,subjective,自《抱怨老头》以来，我可能没有听过一部电影能够如此紧密地与一个特定的群体联系，同时又与另一个群体完全失去共鸣。,"Since ""The Complaint Old Man,"" I may not have heard of a movie that can connect so closely with one specific group while completely losing resonance with another group."
"in the story , he is weary of being kept within the walls of his father 's ( and soon to be his ) kingdom .",0,objective,在故事中，他厌倦了被限制在父亲（很快也将是他的）王国的墙壁之内。,"In the story, he was tired of being confined within the walls of his father's (soon to be his) kingdom."
"interacting eyeball-to-eyeball and toe-to-toe , hopkins and norton are a winning combination -- but fiennes steals 'red dragon ' right from under their noses .",1,subjective,面对面和不屈不挠的互动，霍普金斯和诺顿是一对成功的组合——但费因斯却在他们眼前从容不迫地窃取了《红龙》。,"In face-to-face and unyielding interaction, Hopkins and Norton make a successful combination—yet Fiennes calmly steals ""Red Dragon"" right in front of them."
you 'll just have your head in your hands wondering why lee 's character did n't just go to a bank manager and save everyone the misery .,1,subjective,你会捧着头想知道李的角色为什么不去找银行经理，从而让大家免受痛苦。,"You might be wondering why Li's character doesn't go to find the bank manager, thereby sparing everyone from suffering."
he is intelligent and has a sense of humour .,0,objective,他很聪明，富有幽默感。,He is very smart and has a great sense of humor.
"while being led away , some re-agent falls from his pocket where it is picked up by a young man that was camping nearby .",0,objective,在被带走时，一些试剂从他的口袋里掉落，正好被一个在附近露营的年轻人拾起。,"As he was taken away, some reagents fell from his pocket and were picked up by a young man camping nearby."
director nalin pan does n't do much to weigh any arguments one way or the other . he simply presents his point of view that ayurveda works . no question .,1,subjective,导演纳林·潘并没有对任何一方的论据进行过多权衡。他只是简单地呈现了他的观点：阿育吠陀有效，毫无疑问。,"Director Nalin Pan did not weigh the arguments of either side too heavily. He simply presented his viewpoint: Ayurveda is effective, without a doubt."
"caught in this battle of wills is clara 's daughter , victoria , who finds she is about to be married into the same faith that murdered her father .",0,objective,在这场意志的较量中，克拉拉的女儿维多利亚发现她即将嫁入杀害她父亲的同一个信仰。,"In this battle of wills, Clara's daughter Victoria discovers that she is about to marry into the same faith that killed her father."
"isabel intends for her family to go to istanbul , the only place where jews can live freely , but clara is reluctant to leave .",0,objective,伊莎贝尔打算带她的家人去伊斯坦布尔，那里是犹太人可以自由生活的唯一地方，但克拉拉不愿意离开。,"Isabelle plans to take her family to Istanbul, the only place where Jews can live freely, but Clara is unwilling to leave."
{ esther buffy } a young vibrant chinese american female who desperately tries to please her strict parents along the way of trying to find herself .,0,objective,{艾斯特·巴菲} 一位年轻活泼的华裔美国女性，在努力寻找自我的过程中，拼命想取悦她严格的父母。,"Esther Wu is a young and lively Chinese American woman who, in her struggle to find herself, desperately tries to please her strict parents."
they carry out a sentence pronounced by rule of law .,0,objective,他们执行依法判决的刑罚。,They are carrying out the legally mandated penalties.
you have enough finely tuned acting to compensate for the movie 's failings .,1,subjective,你有足够细致入微的演技来弥补这部电影的不足之处。,You have enough attention to detail in your acting to make up for the shortcomings of this movie.
the longer one watches this determinedly ragged portrait of blue-collar teenage desperation . . . the more one gets absorbed in the utter unbridled nihilism of its 'characters . ',1,subjective,越是长时间盯着这幅决然破败的蓝领青少年绝望的画像……就越容易沉浸在其中角色的彻底无法无天的虚无主义中。,The longer I stare at this utterly ruined portrait of a blue-collar youth in despair... the easier it is to immerse myself in the complete lawlessness and nihilism of the character within it.
"there are moments in this account of the life of artist frida kahlo that are among cinema 's finest this year . unfortunately , they 're sandwiched in between the most impossibly dry account of kahlo 's life imaginable .",1,subjective,在这个关于艺术家弗里达·卡罗生活的叙述中，有些时刻是今年电影界最精彩的部分。不幸的是，它们夹杂在对卡罗生活最无聊的叙述之间。,"In this narrative about the life of the artist Frida Kahlo, some moments are the most brilliant parts of this year's film industry. Unfortunately, they are interspersed among the most boring accounts of Kahlo's life."
his search soon sends him down a dangerous path . . .,0,objective,他的搜索很快将他引向一条危险的道路……,His search quickly led him down a dangerous path...
"but when those worlds collide , taking the lives of his wife and younger son , sullivan and his surviving son , michael jr . , leave their sedate home life behind and embark on a startling journey of revenge .",0,objective,但当那些世界相撞，夺走了他妻子和小儿子的生命时，沙利文和他幸存的儿子麦克尔·朱诺，抛弃了平静的家庭生活，开始了一段惊人的复仇之旅。,"But when those worlds collided and took away the lives of his wife and young son, Sullivan and his surviving son, Michael Juno, abandoned their peaceful family life and embarked on an astonishing journey of revenge."
"when you find yourself rooting for the monsters in a horror movie , you know the picture is in trouble .",1,subjective,当你发现自己在恐怖电影中为怪物加油时，你就知道这部电影有问题。,"When you find yourself cheering for the monster in a horror movie, you know there's a problem with the film."
"like its title character , this nicholas nickleby finds itself in reduced circumstances -- and , also like its hero , it remains brightly optimistic , coming through in the end .",1,subjective,就像它的主角一样，这部《尼克尔比大侠》也处于困境中——而且，像它的英雄一样，它依然保持着明亮的乐观情怀，最终迎来了曙光。,"Like its protagonist, this ""Nicholas Nickleby"" is also in a predicament – and, just like its hero, it maintains a bright sense of optimism and ultimately welcomes the dawn."
swiftly deteriorates into a terribly obvious melodrama and rough-hewn vanity project for lead actress andie macdowell .,1,subjective,迅速恶化成一个非常明显的情节剧，以及女主角安迪·麦克道尔的粗糙自恋项目。,"It quickly deteriorated into a very obvious soap opera, along with the rough narcissistic project of the female lead, Andie MacDowell."
"in addition , the detective has to deal with a serial killer who had already killed and mutilated many women .",0,objective,此外，侦探还必须应对一名已经杀害并 mutilated 许多女性的连环杀手。,"In addition, the detective must also deal with a serial killer who has already murdered and mutilated many women."
a compelling allegory about the last days of germany 's democratic weimar republic .,1,subjective,一个关于德国魏玛共和国最后日子的引人入胜的寓言。,An intriguing fable about the last days of the Weimar Republic in Germany.
"just on the other side of thirty , dave is an unemployed sculptor clumsily going nowhere in a small town .",0,objective,大约三十岁出头，戴夫是一位失业的雕塑家，在一个小镇上笨拙地原地踏步。,"In his early thirties, Dave is an unemployed sculptor who awkwardly treads water in a small town."
it gets bogged down by hit-and-miss topical humour before getting to the truly good stuff .,1,subjective,它在某些不稳定的时事幽默中拖泥带水，之后才进入真正精彩的内容。,It drags through some unstable current events humor before finally entering the truly exciting content.
"the film boasts dry humor and jarring shocks , plus moments of breathtaking mystery .",1,subjective,这部影片充满了干涩的幽默和令人震惊的意外，还有令人屏息的神秘时刻。,"This film is filled with dry humor, shocking surprises, and breathless mysterious moments."
"the four feathers is definitely horse feathers , but if you go in knowing that , you might have fun in this cinematic sandbox .",1,subjective,《四根羽毛》绝对是胡说八道，但如果你心里明白这一点，那你可能会在这个电影沙盒中玩得开心。,"""The Four Feathers"" is absolutely nonsense, but if you understand this in your heart, you might have fun playing in this film sandbox."
there 's not a fresh idea at the core of this tale .,1,subjective,这个故事的核心没有新鲜的创意。,The core of this story does not have any fresh ideas.
"this attractive , 30 year old successful graphic designer with a captivating personality has n't had a good date in over a year , and she 's not alone - her best friends share the same problem .",0,objective,这位30岁、成功且迷人的平面设计师拥有迷人的个性，却已经一年多没有过一次好的约会，她并不孤单 - 她的最好朋友们也面临着同样的问题。,"This 30-year-old successful and charming graphic designer has a captivating personality, but she hasn't had a good date in over a year. She is not alone—her best friends are facing the same issue."
"undercover fbi agent and former marine frank castle ( jane ) is devastated when his wife and children are killed when they accidentally witness a mafia hit , and with nothing left to lose , decides to dedicate himself fully to the eradication of crime ( organized and otherwise ) from america , as an army , assassin , judge and jury all rolled up into one man ( and a whole lot of guns ) : the punisher .",0,objective,卧底FBI特工和前海军陆战队员弗兰克·卡斯特尔（简）在妻子和孩子意外目睹一起黑手党暗杀后被杀害时感到沮丧，失去一切后，他决定全心投入到消灭美国的犯罪（无论是有组织的还是其他）中，成为一个集合了军队、杀手、法官和陪审团于一身的男人（以及一大堆枪）的惩罚者。,"Undercover FBI agent and former Marine Frank Castle (also known as The Punisher) becomes disillusioned after he and his wife and children are murdered when they inadvertently witness a Mafia assassination. After losing everything, he resolves to dedicate himself to eliminating crime in America (whether organized or otherwise), becoming a man who embodies the military, assassin, judge, and jury, armed with a vast array of weaponry."
"it 's thoroughly entertaining and nonpatronizing , and occasionally even insightful .",1,subjective,这部作品既趣味盎然又不令人感到居高临下，偶尔还能带来一些启发。,This work is both entertaining and does not come across as condescending; it occasionally provides some inspiration.
a minor film with major pleasures from portuguese master manoel de oliviera . . .,1,subjective,一部来自葡萄牙大师马努埃尔·德·奥利维拉的小成本电影，却带来了极大的乐趣。,A low-budget film by Portuguese master Manoel de Oliveira brings immense joy.
"vega and ulloa give strong performances as the leading lovers and there are some strong supporting turns , particularly from najwa nimri .",1,subjective,维加和乌约阿作为主要恋人表现出色，尤其是纳赫瓦·尼姆里的配角也十分出色。,"Vega and Uyoa performed excellently as the main lovers, especially the supporting role played by Nahwa Nimli, which was also outstanding."
"despite the holes in the story and the somewhat predictable plot , moments of the movie caused me to jump in my chair . . .",1,subjective,尽管故事存在漏洞，情节也有些可预测，但电影中的某些时刻让我在椅子上吓了一跳……,"Although the story has some plot holes and the storyline is somewhat predictable, certain moments in the movie still made me jump in my seat..."
when he finds out she is gay he starts to do his homework .,0,objective,当他发现她是同性恋时，他开始做功课。,"When he found out she was a lesbian, he started doing his homework."
"it 's difficult to imagine the process that produced such a script , but here 's guessing that spray cheese and underarm noises played a crucial role .",1,subjective,很难想象产生如此剧本的过程，但我猜喷雾奶酪和腋下噪音在其中扮演了关键角色。,"It's hard to imagine the process that led to such a script, but I guess spray cheese and armpit noises played a key role in it."
"for decades we 've marveled at disney 's rendering of water , snow , flames and shadows in a hand-drawn animated world . prepare to marvel again .",1,subjective,几十年来，我们一直惊叹于迪士尼在手绘动画世界中对水、雪、火焰和阴影的表现。准备好再次惊叹吧。,"For decades, we have been amazed by Disney's portrayal of water, snow, fire, and shadows in the world of hand-drawn animation. Get ready to be amazed once again."
whistle completes the trilogy started in from here to eternity and the thin red line .,0,objective,《哨子》完成了从《此去经年》和《细红线》开始的三部曲。,"""The Whistle"" completes the trilogy that began with ""Gone with the Years"" and ""The Thin Red Line."""
"when anti-death-penalty activist david gale is convicted and condemned to death for the murder of a colleague , reporter bitsey bloom sets out to learn the story behind gale 's crime .",0,objective,当反死刑活动家大卫·盖尔因谋杀一名同事而被定罪并判处死刑时，记者比茨·布鲁姆决定深入了解盖尔犯罪背后的故事。,"When anti-death penalty activist David Gale was convicted and sentenced to death for the murder of a colleague, journalist Bitsy Bloom decided to investigate the story behind Gale's crime."
"a captivatingly quirky hybrid of character portrait , romantic comedy and beat-the-clock thriller .",1,subjective,一个引人入胜、古怪的混合体，结合了角色肖像、浪漫喜剧和紧迫感惊悚片。,"A captivating and quirky blend that combines character portraiture, romantic comedy, and suspenseful thrillers."
they all decide to go together and they leave .,0,objective,他们都决定一起去，然后离开了。,They all decided to go together and then left.
the family come from a long line of masters of disguise who are able to mask themselves as almost anyone or anything by harnessing the great power of energico .,0,objective,这个家庭来自于一个长期以来的伪装大师家族，他们能够通过利用巨大的能量力量，伪装成几乎任何人或任何事物。,"This family belongs to a long-standing lineage of masters of disguise, capable of transforming into almost anyone or anything by harnessing immense energy forces."
"if we do n't demand a standard of quality for the art that we choose , we deserve the trash that we get .",1,subjective,如果我们不对所选择的艺术设定质量标准，那么我们就配得上我们所得到的垃圾。,"If we do not set quality standards for the art we choose, then we deserve the junk we get."
"the corrupt wizard saruman ( christopher lee ) , under the power of the dark lord sauron , and his slimy assistant , gr & # 237 ; ma wormtongue ( brad dourif ) , have created a grand uruk-hai army bent on the destruction of man and middle-earth .",0,objective,腐败的巫师萨鲁曼（克里斯托弗·李），在黑暗领主索伦的力量之下，以及他那阴险的助手格里马·蜗虫（布拉德·道里夫），已经创建了一支庞大的乌鲁克海军队，决心摧毁人类和中土世界。,"The corrupted wizard Saruman (Christopher Lee), under the power of the dark lord Sauron, along with his treacherous assistant Gríma Wormtongue (Brad Dourif), has created a vast army of Uruk-hai, determined to destroy humanity and Middle-earth."
"everything about the quiet american is good , except its timing .",1,subjective,关于《安静的外国人》，一切都很好，除了它的时机。,"Regarding ""The Quiet Foreigners,"" everything is great, except for its timing."
"sandler has played weirdos for zany comic effect , and it 's interesting to finally see him play one in a relatively subdued romantic dramedy .",1,subjective,桑德勒曾经在一些滑稽的喜剧中饰演古怪角色，而在一部相对温和的浪漫喜剧中看到他饰演这样的角色，真是令人感兴趣。,"Sandler has played quirky characters in some comedic films, and it's quite interesting to see him portray such a role in a relatively mild romantic comedy."
"delia , greta , and paula rank as three of the most multilayered and sympathetic female characters of the year . as each of them searches for their place in the world , miller digs into their very minds to find an unblinking , flawed humanity .",1,subjective,德莉亚、格蕾塔和保拉被评价为今年最复杂且最具同情心的女性角色之一。在她们各自寻找在世界中立足之地的过程中，米勒深入探索她们的内心，揭示出一种毫不掩饰的、有缺陷的人性。,"Delia, Greta, and Paula have been recognized as some of the most complex and empathetic female characters of the year. As they each seek their place in the world, Miller delves deep into their inner selves, revealing a raw and flawed humanity."
little does caroline realize that this delicious parisian beauty is a modern-day vampire looking for vunerable victims .,0,objective,卡罗琳丝毫没有意识到，这位美味的巴黎美女是一位现代吸血鬼，正在寻找脆弱的猎物。,"Caroline had no idea that this delicious Parisian beauty was a modern vampire, prowling for vulnerable prey."
not a bad way to spend a couple of hours .,1,subjective,花几个小时这样度过也不错。,Spending a few hours like this isn't bad either.
nothing more than a widget cranked out on an assembly line to see if stupid americans will get a kick out of goofy brits with cute accents performing ages-old slapstick and unfunny tricks .,1,subjective,不过是一个在流水线上生产的小玩意儿，看看愚蠢的美国人是否会因为可爱的英国人用可爱的口音表演古老的滑稽戏和不搞笑的把戏而感到高兴。,"It's just a small gadget produced on an assembly line, let's see if the silly Americans will be pleased because the lovely British perform ancient slapstick and unfunny tricks with their charming accents."
just too silly and sophomoric to ensnare its target audience .,1,subjective,实在太幼稚和傻乎乎了，无法吸引其目标观众。,It's really too immature and silly to attract its target audience.
when it 's over all that they got is a bag full of black gems which is what the man who hired them wanted .,0,objective,当一切结束时，他们得到的只是一袋黑色宝石，而这正是雇佣他们的那个人想要的。,"When everything was over, what they ended up with was just a bag of black jewels, which was exactly what the person who hired them wanted."
the elders hope to return home quickly but their new friend has other plans .,0,objective,长者们希望尽快回家，但他们的新朋友却有其他打算。,"The elders hope to go home soon, but their new friends have other plans."
it is survival of the fittest as the friendships are pushed to the limit .,0,objective,在友谊经受考验的时刻，适者生存。,"In times when friendship is put to the test, only the fittest survive."
"the film fits into a genre that has been overexposed , redolent of a thousand cliches , and yet remains uniquely itself , vibrant with originality .",1,subjective,这部电影属于一个被过度曝光的类型，充满了无数的陈词滥调，然而它依然独具特色，充满了独创性。,"This film belongs to a genre that has been overly exposed, filled with countless clichés, yet it remains distinctive and full of originality."
"una works as a supermarket cashier hating her work and everybody around : the costumers , the manager , the staff .",0,objective,Una在超市当收银员，厌恨她的工作和周围的每一个人：顾客、经理和员工。,"Una works as a cashier at a supermarket and hates her job and everyone around her: the customers, the manager, and the employees."
amerika and zed are upset that kyle is spending more time with trasha than with them .,0,objective,美国和泽德对凯尔花更多时间与特拉沙在一起而感到不满。,The United States and Zed are unhappy that Kyle spends more time with Trasha.
