text,label,label_text,translation,back_translation
-lrb- a -rrb- poorly executed comedy .,0,negative,（一部）执行得很差的喜剧。,(A play) executed very poorly as a comedy.
"holland lets things peter out midway , but it 's notably better acted -- and far less crass - than some other recent efforts in the burgeoning genre of films about black urban professionals .",1,positive,荷兰的作品往往在中途渐渐平淡，但表演明显更好，而且比一些近期关于黑人城市职业人士这一新兴类型电影的粗俗作品要好得多。,"Dutch works often become gradually bland halfway through, but the performances are noticeably better and much superior to some recent crude films about urban professionals of color in this emerging genre."
... rogers 's mouth never stops shut about the war between the sexes and how to win the battle .,1,positive,罗杰斯不停地谈论性别之间的战争以及如何赢得这场战斗。,Rogers keeps talking about the war between genders and how to win this battle.
lawrence plumbs personal tragedy and also the human comedy .,1,positive,劳伦斯探讨个人悲剧和人类喜剧。,Lawrence explores personal tragedy and human comedy.
maintains your sympathy for this otherwise challenging soul by letting you share her one-room world for a while .,1,positive,通过让你分享她独居的世界一段时间，维持了你对这个以外挑战性的灵魂的同情。,"By allowing you to share her world of living alone for a while, it maintained your sympathy for this otherwise challenging soul."
"tends to pile too many `` serious issues '' on its plate at times , yet remains fairly light , always entertaining , and smartly written .",1,positive,有时倾向于在其议题上堆积过多的“严肃问题”，然而仍然保持相当轻松，总是充满娱乐性，并且写得很聪明。,"Sometimes there tends to be an accumulation of ""serious issues"" on its topics, yet it remains quite lighthearted, always entertaining, and written cleverly."
"an inventive , absorbing movie that 's as hard to classify as it is hard to resist .",1,positive,一部富有创意、引人入胜的电影，既难以分类，也令人难以抗拒。,A creatively rich and captivating film that is both hard to categorize and irresistible.
"-lrb- russell -rrb- makes good b movies -lrb- the mask , the blob -rrb- , and the scorpion king more than ably meets those standards .",1,positive,（拉塞尔）制作了优秀的B级电影（《面具》、《胶 blob》），而《蝎子王》更是充分达到了那些标准。,"(Russell) produced excellent B-movies (""The Mask,"" ""Gel Blob""), and ""Scorpion King"" has fully met those standards."
what little grace -lrb- rifkin 's -rrb- tale of precarious skid-row dignity achieves is pushed into the margins by predictable plotting and tiresome histrionics .,0,negative,《微薄的优雅》（里夫金的作品）所取得的脆弱的斯基德罗尊严，被可预测的情节和令人厌倦的表演推动到了边缘。,"The fragile dignity of Skid Row, achieved in ""The Thin Elegance"" (a work by Rifkin), is pushed to the edge by predictable plotlines and tedious performances."
"the last scenes of the film are anguished , bitter and truthful .",1,positive,电影的最后场景充满了痛苦、苦涩和真实。,"The final scene of the movie is filled with pain, bitterness, and reality."
"however sincere it may be , the rising place never quite justifies its own existence .",0,negative,然而，无论多么真诚，崛起之地始终无法完全证明其存在的合理性。,"However, no matter how sincere, the place of rise can never fully prove the validity of its existence."
"the whole thing feels like a ruse , a tactic to cover up the fact that the picture is constructed around a core of flimsy -- or , worse yet , nonexistent -- ideas .",0,negative,整个事情感觉像是一种幌子，一种掩盖事实的策略，事实是这幅画是围绕着一系列脆弱的，或更糟糕的是根本不存在的想法构建的。,"The whole thing feels like a facade, a strategy to conceal the truth, which is that this painting is built around a series of fragile, or worse, completely nonexistent ideas."
supposedly authentic account of a historical event that 's far too tragic to merit such superficial treatment .,0,negative,据说这是一个真实的历史事件，实在太悲惨了，不值得如此肤浅的对待。,"It is said that this is a true historical event, and it is truly heartbreaking, not worth being treated so superficially."
no laughs .,0,negative,没有笑声。,No laughter.
but the actors make this worth a peek .,1,positive,但演员们让这部作品值得一看。,But the actors make this work worth watching.
a gem of a movie .,1,positive,一部宝贵的电影。,A valuable movie.
the whole thing plays like a tired tyco ad .,0,negative,整个事情就像一则疲惫的泰克广告。,The whole thing feels like a weary tech advertisement.
it 's exactly the kind of movie toback 's detractors always accuse him of making .,0,negative,这正是托巴克的反对者总是指责他拍摄的那种电影。,This is exactly the kind of movie that Tovack's opponents always accuse him of making.
"mr. clooney , mr. kaufman and all their collaborators are entitled to take a deep bow for fashioning an engrossing entertainment out of an almost sure-fire prescription for a critical and commercial disaster .",1,positive,克鲁尼先生、考夫曼先生及他们所有的合作者理应深深鞠躬，因为他们将几乎注定要在评论和商业上遭遇灾难的题材，打造出了引人入胜的娱乐作品。,"Mr. Clooney, Mr. Kaufman, and all their collaborators deserve a deep bow because they have transformed a subject that was almost destined to encounter disaster in both critique and commerce into an engaging piece of entertainment."
"it would be churlish to begrudge anyone for receiving whatever consolation that can be found in dragonfly , yet it is impossible to find the film anything but appalling , shamelessly manipulative and contrived , and totally lacking in conviction .",0,negative,对任何人因蜻蜓而获得的安慰心怀妒忌是无礼的，但无论如何，这部电影都让人无法找到任何令人满意之处，完全令人失望，赤裸裸地操控观众，做作而且完全缺乏信念。,"It is undignified to be jealous of anyone's comfort derived from a dragonfly, but in any case, this movie leaves nothing satisfactory to find, is completely disappointing, manipulates the audience blatantly, is pretentious, and utterly lacks conviction."
both deserve better .,0,negative,他们都值得更好的。,They all deserve better.
"between them , de niro and murphy make showtime the most savory and hilarious guilty pleasure of many a recent movie season .",1,positive,在他们之间，德尼罗和墨菲让《秀场》成为许多近期电影季节中最美味和搞笑的罪恶快感。,"Between them, De Niro and Murphy made ""The Showcase"" one of the most delicious and hilarious guilty pleasures of many recent movie seasons."
"upsetting and thought-provoking , the film has an odd purity that does n't bring you into the characters so much as it has you study them .",1,positive,令人不安且引人深思，这部电影具有一种奇特的纯净感，它并不是让你融入角色，而是让你去研究他们。,"Disturbing yet thought-provoking, this film possesses a peculiar sense of purity; it does not allow you to immerse yourself in the characters, but rather prompts you to study them."
"slap me , i saw this movie .",0,negative,打我，我看过这部电影。,"Hit me, I have seen this movie."
"visually , ` santa clause 2 ' is wondrously creative .",1,positive,在视觉上，《圣诞老人2》充满了令人惊叹的创意。,"Visually, ""Santa Claus 2"" is filled with stunning creativity."
"a coming-of-age tale from new zealand whose boozy , languid air is balanced by a rich visual clarity and deeply felt performances across the board .",1,positive,一部来自新西兰的成长故事，酒意浓厚、氛围悠闲，通过丰富的视觉清晰度和深情的表演保持了平衡。,"A coming-of-age story from New Zealand, rich in wine and relaxed in atmosphere, balanced by its rich visual clarity and heartfelt performances."
"` it 's better to go in knowing full well what 's going to happen , but willing to let the earnestness of its execution and skill of its cast take you down a familiar road with a few twists .",1,positive,最好在明白即将发生的事情的情况下去看，但也愿意让其执行的真诚和演员的技艺带你走上一条 familiar 的道路，同时有一些曲折。,"It’s best to watch with an understanding of what’s about to happen, but also be willing to let the sincerity of the performances and the actors' skills take you on a familiar path, albeit with some twists and turns."
a portrait of hell so shattering it 's impossible to shake .,1,positive,一幅令人震惊的地狱肖像，让人无法摆脱。,A shocking portrait of hell that is hard to escape from.
"hopelessly inane , humorless and under-inspired .",0,negative,绝望地愚蠢、毫无幽默感且缺乏灵感。,"Desperately foolish, completely lacking in humor and inspiration."
bogdanich is unashamedly pro-serbian and makes little attempt to give voice to the other side .,0,negative,博格达尼奇毫不掩饰地支持塞尔维亚，几乎没有尝试倾听另一方的声音。,Bogdanic openly supports Serbia and hardly makes any attempt to listen to the other side's voice.
"like a pack of dynamite sticks , built for controversy .",0,negative,像一包炸药棒，注定引发争议。,"Like a stick of dynamite, destined to spark controversy."
"take any 12-year-old boy to see this picture , and he 'll be your slave for a year .",1,positive,带任何一个12岁的男孩去看这张图片，他会成为你一年的奴隶。,"Take any 12-year-old boy to see this picture, and he will become your slave for a year."
"miyazaki 's nonstop images are so stunning , and his imagination so vivid , that the only possible complaint you could have about spirited away is that there is no rest period , no timeout .",1,positive,宫崎骏的不间断画面如此惊人，他的想象力如此生动，以至于你唯一可能对《千与千寻》提出的抱怨就是没有休息的时间，没有暂停。,"Hayao Miyazaki's uninterrupted visuals are so astounding, and his imagination is so vivid that the only complaint you might have about ""Spirited Away"" is that there is no time to rest, no pauses."
stage director sam mendes showcases tom hanks as a depression era hit-man in this dark tale of revenge .,1,positive,舞台导演萨姆·门德斯在这个黑暗的复仇故事中展现了汤姆·汉克斯作为大萧条时期的职业杀手。,Stage director Sam Mendes showcases Tom Hanks as a professional killer during the Great Depression in this dark revenge story.
veret茅 has a whip-smart sense of narrative bluffs .,1,positive,vereté 具有敏锐的叙事虚实感。,Vereté has a sharp sense of narrative reality and illusion.
"ponderous , plodding soap opera disguised as a feature film .",0,negative,沉重乏味的肥皂剧伪装成一部故事片。,A heavy and tedious soap opera disguised as a feature film.
"gets the look and the period trappings right , but it otherwise drowns in a sea of visual and verbal clich茅s .",0,negative,在外观和时代装饰上把握得不错，但在其他方面却淹没在一片视觉和语言的陈词滥调中。,"The appearance and era's decoration are well grasped, but in other aspects, it is drowned in a sea of visual and linguistic clichés."
director roger kumble offers just enough sweet and traditional romantic comedy to counter the crudity .,1,positive,导演罗杰·坎布尔提供了足够甜蜜和传统的浪漫喜剧，以抵消粗俗。,Director Roger Campbell delivers a sufficiently sweet and traditional romantic comedy to offset the vulgarity.
"a bittersweet contemporary comedy about benevolent deception , which , while it may not rival the filmmaker 's period pieces , is still very much worth seeing .",1,positive,一部关于善意欺骗的苦乐参半的当代喜剧，尽管可能无法与该导演的历史剧相媲美，但仍然非常值得一看。,"A contemporary comedy about benevolent deception that is bittersweet; although it may not compare to the director's historical dramas, it is still very much worth watching."
gorgeous to look at but insufferably tedious and turgid ... a curiously constricted epic .,0,negative,美丽的外表却无比乏味和沉闷一个奇怪而狭隘的史诗。,A beautiful appearance yet incredibly dull and drab... a strange and narrow epic.
"then again , in a better movie , you might not have noticed .",0,negative,不过，在一部更好的电影中，你可能就不会注意到了。,"However, in a better movie, you might not notice it."
a fairly enjoyable mixture of longest yard ... and the 1999 guy ritchie caper lock stock and two smoking barrels .,1,positive,一个相当愉快的混合体，既有《最长 Yard》的元素，又有1999年盖·里奇的《偷天换日》。,"A rather pleasant blend that incorporates elements from ""The Longest Yard"" as well as Guy Ritchie's ""Lock, Stock and Two Smoking Barrels"" from 1999."
"the re - enactments , however fascinating they may be as history , are too crude to serve the work especially well .",0,negative,这些重演虽然在历史上非常迷人，但对于这项工作来说过于粗糙。,"These reenactments, while historically fascinating, are too rough for this work."
"if a horror movie 's primary goal is to frighten and disturb , then they works spectacularly well ... a shiver-inducing , nerve-rattling ride .",1,positive,如果一部恐怖片的主要目标是让人感到害怕和不安，那么它们的效果非常显著如同一次令人毛骨悚然、神经紧张的旅程。,"If the main aim of a horror movie is to evoke feelings of fear and unease, then they are extremely effective... much like a chilling, nerve-wracking journey."
"oedekerk mugs mercilessly , and the genuinely funny jokes are few and far between .",0,negative,欧德克恶搞无情，而真正搞笑的笑话寥寥无几。,"Obscure jokes are ruthless, while truly funny jokes are few and far between."
often silly -- and gross -- but it 's rarely as moronic as some campus gross-out films .,0,negative,常常是傻乎乎的——而且恶心——但它很少像一些校园恶搞电影那样愚蠢。,Often silly—and gross—but it's rarely as stupid as some campus prank movies.
"spielberg 's first real masterpiece , it deserved all the hearts it won -- and wins still , 20 years later .",1,positive,斯皮尔伯格的第一部真正的杰作，它值得赢得的所有赞誉——并且在20年后仍然继续赢得赞誉。,"Spielberg's first true masterpiece, it deserves all the accolades it has received—and continues to receive even 20 years later."
"... unlike -lrb- scorsese 's mean streets -rrb- , ash wednesday is essentially devoid of interesting characters or even a halfway intriguing plot .",0,negative,... 与（斯科塞斯的《愤怒的街道》）不同，《灰色星期三》本质上缺乏有趣的角色，甚至没有一个半有趣的情节。,"Unlike Scorsese's ""Mean Streets,"" ""Gray Wednesday"" essentially lacks interesting characters and doesn't even have a semi-interesting plot."
you may feel compelled to watch the film twice or pick up a book on the subject .,1,positive,你可能会觉得有必要看这部电影两遍或拿本关于这个主题的书。,You might feel it is necessary to watch this movie twice or read a book on this subject.
"slow and ponderous , but rohmer 's drama builds to an intense indoor drama about compassion , sacrifice , and christian love in the face of political corruption .",1,positive,缓慢而沉重，但罗默的戏剧发展成一场关于同情、牺牲和基督教之爱的紧张室内戏剧，面对政治腐败。,"Slow and heavy, but Romer's play develops into a tense indoor drama about empathy, sacrifice, and Christian love, in the face of political corruption."
sheridan 's take on the author 's schoolboy memoir ... is a rather toothless take on a hard young life .,0,negative,谢里登对作者的学生时代回忆录的看法对一个艰难的年轻生活的描述显得有些无力。,Sheridan's view on the author's memoir of their school days... the description of a difficult young life seems somewhat weak.
"godard has never made a more sheerly beautiful film than this unexpectedly moving meditation on love , history , memory , resistance and artistic transcendence .",1,positive,戈达尔从未制作过比这部意外感人的关于爱、历史、记忆、抵抗和艺术超越的思考更为纯粹美丽的电影。,"Godard has never made a more beautifully pure film than this unexpectedly touching reflection on love, history, memory, resistance, and the transcendence of art."
under-rehearsed and lifeless,0,negative,排练不足且缺乏生气,Insufficient rehearsal and lack of vitality.
the film offers an intriguing what-if premise .,1,positive,这部电影提出了一个引人入胜的假设前提。,This movie presents an intriguing hypothetical premise.
this 10th film in the series looks and feels tired .,0,negative,这部系列的第十部电影看起来很疲惫。,The tenth movie in this series looks tired.
"you need n't be steeped in '50s sociology , pop culture or movie lore to appreciate the emotional depth of haynes ' work .",1,positive,你不需要深入了解50年代的社会学、流行文化或电影传说，就能欣赏海恩斯作品的情感深度。,"You don't need to have a deep understanding of the sociology, popular culture, or cinematic legends of the 1950s to appreciate the emotional depth of Haines' work."
rarely have i seen a film so willing to champion the fallibility of the human heart .,1,positive,我很少看到一部如此愿意为人心的脆弱辩护的电影。,I rarely see a movie that is so willing to defend the vulnerability of the human heart.
"a witty , low-key romantic comedy .",1,positive,一部机智、低调的浪漫喜剧。,A clever and low-key romantic comedy.
"what enlivens this film , beyond the astute direction of cardoso and beautifully detailed performances by all of the actors , is a note of defiance over social dictates .",1,positive,使这部电影充满活力的，不仅是卡多索的精明导演和所有演员精美细致的表演，还有对社会规范的反抗之音。,"What makes this film vibrant is not only Cardoso's sharp direction and the exquisite performances of all the actors, but also the voice of rebellion against social norms."
"a delightful little film that revels in its own simplicity , mostly martha will leave you with a smile on your face and a grumble in your stomach .",1,positive,一部令人愉悦的小电影，它陶醉于自身的简单，大多数情况下，《玛莎》会让你脸上挂着微笑，肚子里却有些不满。,"A delightful little film that revels in its simplicity, most of the time, ""Martha"" will leave a smile on your face while also leaving you somewhat dissatisfied inside."
"it 's hard to quibble with a flick boasting this many genuine cackles , but notorious c.h.o. still feels like a promising work-in-progress .",1,positive,很难对一部拥有这么多真诚笑声的电影挑剔，但臭名昭著的c.h.o.仍然感觉像是一部有潜力的未完成作品。,"It is hard to be critical of a film that has so many genuine laughs, but the notorious C.H.O. still feels like a potentially unfinished work."
"a shoddy male hip hop fantasy filled with guns , expensive cars , lots of naked women and rocawear clothing .",0,negative,一个粗糙的男性嘻哈幻想，充满枪支、昂贵的汽车、大量裸露的女性和Rocawear服装。,"A rough male hip-hop fantasy, filled with guns, expensive cars, plenty of naked women, and Rocawear clothing."
"a strong and confident work which works so well for the first 89 minutes , but ends so horrendously confusing in the final two",1,positive,一部强大而自信的作品，在前89分钟内表现得非常出色，但在最后两分钟却Ending得令人困惑。,"A powerful and confident work that performs excellently for the first 89 minutes, but ends in a confusing way in the last two minutes."
even the hastily and amateurishly drawn animation can not engage .,0,negative,即使是匆忙和业余水平绘制的动画也无法引起兴趣。,Even animations created in a hurry and at an amateur level fail to attract interest.
"with ` bowling for columbine , ' michael moore gives us the perfect starting point for a national conversation about guns , violence , and fear .",1,positive,通过《为哥伦拜恩保龄球》，迈克尔·摩尔为我们提供了一个关于枪支、暴力和恐惧的全国对话的完美起点。,"Through ""Bowling for Columbine,"" Michael Moore provides us with a perfect starting point for a national dialogue about guns, violence, and fear."
i liked it just enough .,1,positive,我只是刚好喜欢它。,I just happen to like it.
it 's the funniest american comedy since graffiti bridge .,1,positive,这是自《涂鸦桥》以来 funniest的美国喜剧。,"This is the funniest American comedy since ""The Graffiti Bridge."""
"after an uncertain start , murder hits and generally sustains a higher plateau with bullock 's memorable first interrogation of gosling .",1,positive,在一个不确定的开局之后，《谋杀》迎来了高潮，并在布洛克对戈斯林的难忘第一次审问中保持了较高的水平。,"After an uncertain start, ""Murder"" reached its climax and maintained a high level during Brock's unforgettable first interrogation of Gosling."
"although devoid of objectivity and full of nostalgic comments from the now middle-aged participants , dogtown and z-boys has a compelling story to tell .",1,positive,尽管缺乏客观性，并充满了来自如今中年参与者的怀旧评论，但《狗镇和Z男孩》有一个引人入胜的故事要讲述。,"Despite its lack of objectivity and being filled with nostalgic comments from today's middle-aged participants, ""Dog Town and Z-Boys"" has an engaging story to tell."
... a delicious crime drama on par with the slickest of mamet .,1,positive,... 一部与最精致的马梅特作品相媲美的美味犯罪剧。,... A delicious crime drama that rivals the finest works of Mamet.
"on top of a foundering performance , -lrb- madonna 's -rrb- denied her own athleticism by lighting that emphasizes every line and sag .",0,negative,在一场表现不佳的基础上，-lrb- 麦当娜 -rrb- 通过强调每一条线条和下垂的灯光，否认了她自己运动能力的存在。,"Based on a poor performance, -lrb- Madonna -rrb- denied the existence of her own athletic ability by emphasizing every line and drooping light."
"on the surface a silly comedy , scotland , pa would be forgettable if it were n't such a clever adaptation of the bard 's tragic play .",1,positive,乍一看，《苏格兰，PA》是一部愚蠢的喜剧，但如果不是它对莎士比亚悲剧的巧妙改编，它可能会被遗忘。,"At first glance, ""Scotland, PA"" seems like a silly comedy, but it might have been forgotten if it weren't for its clever adaptation of Shakespearean tragedy."
"mostly works because of the universal themes , earnest performances ... and excellent use of music by india 's popular gulzar and jagjit singh .",1,positive,主要是因为普遍的主题、真挚的表演以及印度著名的古尔扎尔和贾吉特·辛格出色的音乐使用。,"Mainly due to the universal themes, sincere performances... and the excellent use of music by India's renowned Gulzar and Jagjit Singh."
about the only thing to give the movie points for is bravado -- to take an entirely stale concept and push it through the audience 's meat grinder one more time .,0,negative,这部电影唯一值得称道的就是它的勇气——将一个完全陈旧的概念再一次推向观众的“肉铡”。,"The only commendable aspect of this movie is its courage—to once again push a completely outdated concept onto the audience's ""meat grinder."""
"but the performances of pacino , williams , and swank keep the viewer wide-awake all the way through .",1,positive,但阿尔帕西诺、罗宾威廉姆斯和希拉里斯万克的表演让观众始终保持清醒。,"But the performances of Al Pacino, Robin Williams, and Hilary Swank kept the audience awake throughout."
"a boring , pretentious muddle that uses a sensational , real-life 19th-century crime as a metaphor for -- well , i 'm not exactly sure what -- and has all the dramatic weight of a raindrop .",0,negative,一个无聊、做作的混乱，以19世纪真实的犯罪事件作为隐喻——嗯，我不太确定是什么——而且它的戏剧性重压就像一滴雨水一样轻。,"A boring, pretentious mess, using a real crime event from the 19th century as a metaphor—well, I'm not quite sure what for—yet its dramatic weight feels as light as a drop of rain."
"far from heaven is a dazzling conceptual feat , but more than that , it 's a work of enthralling drama .",1,positive,《远离天堂》是一项令人眼花缭乱的概念创作，但更重要的是，它是一部引人入胜的戏剧作品。,"""Far from Heaven"" is a dazzling concept creation, but more importantly, it is an engaging dramatic work."
"blessed with a searing lead performance by ryan gosling -lrb- murder by numbers -rrb- , the movie is powerful and provocative .",1,positive,这部电影有瑞安·高斯林（《数字谋杀》）的出色表演，既强大又引人深思。,"This film features an outstanding performance by Ryan Gosling (from ""Digital Murder"") that is both powerful and thought-provoking."
the film desperately sinks further and further into comedy futility .,0,negative,影片绝望地越来越陷入喜剧的徒劳之中。,The film increasingly sinks into the futility of comedy in a desperate manner.
it almost feels as if the movie is more interested in entertaining itself than in amusing us .,0,negative,这部电影似乎更关心的是自我娱乐，而不是取悦我们。,This movie seems more concerned with self-entertainment rather than pleasing us.
a low-rent retread of the alien pictures .,0,negative,廉价翻拍的外星人电影。,A cheaply made remake of an alien movie.
it merely indulges in the worst elements of all of them .,0,negative,它仅仅沉溺于它们所有最糟糕的元素。,It simply indulges in all of their worst elements.
there 's none of the happily-ever - after spangle of monsoon wedding in late marriage -- and that 's part of what makes dover kosashvili 's outstanding feature debut so potent .,1,positive,在晚婚中没有季风婚礼那种欢快幸福的结局闪光——这正是多弗·科萨什维利出色的导演处女作如此强大的原因之一。,The absence of the joyful and happy ending typical of a monsoon wedding in Late Marriage is one of the reasons why Dover Koshashvili's outstanding directorial debut is so powerful.
the entire film is one big excuse to play one lewd scene after another .,0,negative,整部电影无非是一个大借口，不断上演一幕又一幕的淫秽场景。,"The entire movie is nothing more than a big excuse, constantly presenting scene after scene of obscene acts."
"a fascinating examination of the joyous , turbulent self-discovery made by a proper , middle-aged woman .",1,positive,对一位端庄的中年女性所经历的欢愉与动荡的自我发现进行迷人的探讨。,A captivating exploration of the joys and turmoils of self-discovery experienced by a poised middle-aged woman.
"has an unmistakable , easy joie de vivre .",1,positive,有一种 unmistakable 和简单的生活乐趣。,There is an unmistakable and simple joy in life.
it 's a rare window on an artistic collaboration .,1,positive,这是对艺术合作的一个罕见窗口。,This is a rare opportunity for artistic collaboration.
report card : does n't live up to the exalted tagline - there 's definite room for improvement .,0,negative,成绩单：未能达到崇高的标语——还有明显的提升空间。,Transcript: Did not meet the lofty slogan - there is still significant room for improvement.
"too intensely focused on the travails of being hal hartley to function as pastiche , no such thing is hartley 's least accessible screed yet .",0,negative,过于专注于哈尔·哈特利所经历的痛苦，无法作为一种模仿存在，这仍然是哈特利最难以接近的作品。,"Too focused on the suffering experienced by Hal Hartley, it cannot exist as a form of imitation; this remains Hartley's most inaccessible work."
a backstage must-see for true fans of comedy .,1,positive,真正喜爱喜剧的粉丝们必看的幕后景点。,A must-see behind-the-scenes spot for true comedy fans.
"it 's got the brawn , but not the brains .",0,negative,它有力量，但没有智慧。,"It has power, but no wisdom."
lacks dramatic punch and depth .,0,negative,缺乏戏剧性的冲击力和深度。,Lacks dramatic impact and depth.
"it may be a no-brainer , but at least it 's a funny no-brainer .",1,positive,这可能是个显而易见的事情，但至少这是个有趣的显而易见的事情。,"This may be an obvious thing, but at least it's an interesting obvious thing."
"like the excruciating end of days , collateral damage presents schwarzenegger as a tragic figure , but sympathy really belongs with any viewer forced to watch him try out so many complicated facial expressions .",0,negative,就像痛苦的末日，附带损害将施瓦辛格呈现为一个悲剧人物，但同情真正属于任何被迫观看他尝试如此多复杂面部表情的观众。,"Like a painful ending, collateral damage presents Schwarzenegger as a tragic figure, but sympathy truly belongs to any audience forced to watch him attempt so many complex facial expressions."
a great cast and a wonderful but sometimes confusing flashback movie about growing up in a dysfunctional family .,1,positive,一部演员阵容强大、精彩但有时令人困惑的闪回电影，讲述在一个功能失调家庭中成长的故事。,A powerful cast and exciting yet sometimes confusing flashback film that tells the story of growing up in a dysfunctional family.
"ozpetek offers an aids subtext , skims over the realities of gay sex , and presents yet another tired old vision of the gay community as an all-inclusive world where uptight , middle class bores like antonia can feel good about themselves .",0,negative,奥兹佩特的作品提供了一个艾滋病的潜在主题，回避了同性性行为的现实，并呈现了对同性恋社区又一个陈旧的视野，描绘了一个包容的世界，让那些紧张的中产阶级无聊人士如安东尼亚可以感到自我满足。,"Ozpetek's work presents a potential theme of AIDS, avoiding the reality of homosexual behavior and offering yet another outdated perspective on the LGBTQ community, depicting an inclusive world that allows anxious middle-class bored individuals like Antonietta to feel self-satisfied."
"the leads are so unmemorable , despite several attempts at lengthy dialogue scenes , that one eventually resents having to inhale this gutter romancer 's secondhand material .",0,negative,这些主角太没有记忆点了，尽管尝试了几次冗长的对话场景，但最终还是让人厌倦不得不接受这个低劣爱情小说家的二手素材。,"These protagonists are too forgettable. Despite several attempts at lengthy dialogue scenes, it ultimately becomes tedious, forcing one to accept the second-hand material of a mediocre romance novelist."
a relative letdown .,0,negative,相对的失望。,Relative disappointment.
"from its nauseating spinning credits sequence to a very talented but underutilized supporting cast , bartleby squanders as much as it gives out .",0,negative,从令人作呕的旋转片头到非常有才华但被低估的配角，巴特尔比浪费的东西和给予的东西一样多。,"From the nauseating spinning opening to the incredibly talented yet underrated supporting roles, Bartel wastes as much as he gives."
a realistically terrifying movie that puts another notch in the belt of the long list of renegade-cop tales .,1,positive,一部现实主义的恐怖电影，给叛逆警察故事的漫长列表再添一笔。,A realist horror film adds another entry to the long list of rebellious cop stories.
brings an irresistible blend of warmth and humor and a consistent embracing humanity in the face of life 's harshness .,1,positive,带来了不可抗拒的温暖和幽默感，以及在生活严酷面前始终拥抱人性的态度。,"Brought an irresistible warmth and sense of humor, as well as a steadfast embrace of humanity in the face of life's harsh realities."
inconsequential road-and-buddy pic .,0,negative,无关紧要的道路和朋友的照片。,Unimportant roads and photos of friends.
"it 's been 13 months and 295 preview screenings since i last walked out on a movie , but resident evil really earned my indignant , preemptive departure .",0,negative,距我上次走出电影院已经过去了13个月和295场预上映，而《生化危机》确实让我感到愤慨，以至于提前离场。,"It's been 13 months and 295 previews since I last walked out of a cinema, and ""Resident Evil"" truly outraged me to the point where I left early."
the leanest and meanest of solondz 's misanthropic comedies .,1,positive,索隆兹最精简且最尖刻的厌世喜剧。,Zoronz's most concise and sharpest misanthropic comedy.
about schmidt belongs to nicholson .,1,positive,关于施密特的事情属于尼科尔森。,The matter concerning Schmidt pertains to Nicholson.
"its metaphors are opaque enough to avoid didacticism , and the film succeeds as an emotionally accessible , almost mystical work .",1,positive,它的隐喻足够晦涩，以避免说教主义，这部电影作为一部情感上可接近的、几乎神秘的作品而成功。,"Its metaphors are obscure enough to avoid didacticism, and the film succeeds as an emotionally accessible, almost mystical work."
starts as an intense political and psychological thriller but is sabotaged by ticking time bombs and other hollywood-action cliches .,0,negative,开始时是一个紧张的政治和心理惊悚片，但被定时炸弹和其他好莱坞动作陈词滥调所破坏。,"It starts as a tense political and psychological thriller, but is undermined by a ticking bomb and other Hollywood action clichés."
"even if it pushes its agenda too forcefully , this remains a film about something , one that attempts and often achieves a level of connection and concern .",1,positive,即使它推进其议程过于激烈，这仍是一部关于某种事物的电影，它试图并且常常实现一定程度的联系和关切。,"Even if it advances its agenda too aggressively, it is still a film about something that attempts and often achieves a certain level of connection and concern."
"the film is grossly contradictory in conveying its social message , if indeed there is one .",0,negative,这部电影在传达其社会信息时严重自相矛盾，即使确实存在这样一个信息。,"This movie is seriously self-contradictory in conveying its social message, even if such a message does exist."
"daringly perceptive , taut , piercing and feisty , biggie and tupac is undeniably subversive and involving in its bold presentation .",1,positive,《大gie与小pac》无疑在大胆的呈现中颠覆且引人入胜，具有大胆的洞察力、紧张感、穿透力和活力。,"""The Big GIE and Little PAC"" undoubtedly captivates and subverts with its bold presentation, characterized by daring insights, tension, depth, and vitality."
boyd 's screenplay -lrb- co-written with guardian hack nick davies -rrb- has a florid turn of phrase that owes more to guy ritchie than the bard of avon .,0,negative,博伊德的剧本（与《卫报》记者尼克·戴维斯共同创作）用词华丽，语气更像是盖·里奇，而非阿登的莎士比亚。,Boyd's script (co-written with Guardian journalist Nick Davies) uses ornate language and has a tone more akin to Guy Ritchie than Arden's Shakespeare.
"not about scares but a mood in which an ominous , pervasive , and unknown threat lurks just below the proceedings and adds an almost constant mindset of suspense .",1,positive,不是关于恐怖，而是一种氛围，在这种氛围中，潜伏着一种不祥、普遍而未知的威胁，恰好在事件进行之下，给人带来几乎持续的悬念感。,"It's not about horror, but rather an atmosphere in which there lurks an ominous, pervasive, and unknown threat, creating an almost continuous sense of suspense amid the unfolding events."
this deeply spiritual film taps into the meaning and consolation in afterlife communications .,1,positive,这部深具灵性的电影触及了关于来世交流的意义和安慰。,This deeply spiritual film touches on the significance and comfort of communication with the afterlife.
i know that i 'll never listen to marvin gaye or the supremes the same way again,1,positive,我知道我再也不会以同样的方式听马文·盖伊或最高乐团的歌曲了。,I know that I will never listen to songs by Marvin Gaye or The Supremes in the same way again.
"a big , loud , bang-the-drum bore .",0,negative,一个大声、吵闹、令人厌烦的人。,"A loud, noisy, annoying person."
horrendously amateurish filmmaking that is plainly dull and visually ugly when it is n't incomprehensible .,0,negative,可怕的业余电影制作，明显乏味且视觉上丑陋，且在无法理解的时候更加糟糕。,"Terrible amateur filmmaking, obviously dull and visually ugly, and even worse when it's incomprehensible."
